,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,prox_x,prox_z,prox_pos_x,prox_pos_z,call
663,663,663,114724,FC,20200831,90.1,-1.34,5.61,197.0,593160,669456,field_out,hit_into_play,5.0,R,R,KC,CLE,X,9.0,fly_ball,0.18,2.62,Paul Clemons,-0.241,0.8200000000000001,0.8799999999999999,in,in,r
664,664,664,114725,FC,20200831,90.1,-1.38,5.6,205.0,593160,669456,,ball,14.0,R,R,KC,CLE,B,,,0.92,0.78,Paul Clemons,0.032,0.0799999999999999,0.72,in,out,w
665,665,665,114726,FF,20200831,93.9,-1.23,5.76,211.0,593160,669456,,called_strike,6.0,R,R,KC,CLE,S,,,0.39,2.45,Paul Clemons,-0.042,0.61,0.9500000000000002,in,in,r
666,666,666,114727,SL,20200831,85.0,-1.57,6.38,67.0,467793,641745,field_out,hit_into_play,6.0,L,R,KC,CLE,X,6.0,ground_ball,0.32,2.52,Paul Clemons,-0.275,0.6799999999999999,0.98,in,in,r
667,667,667,114728,FF,20200831,92.3,-1.58,6.27,191.0,467793,641745,,called_strike,8.0,L,R,KC,CLE,S,,,-0.11,1.58,Paul Clemons,-0.084,0.89,0.08,in,in,r
668,668,668,114729,FF,20200831,92.3,-1.72,6.28,193.0,467793,641745,,called_strike,5.0,L,R,KC,CLE,S,,,-0.07,2.85,Paul Clemons,-0.033,0.93,0.6499999999999999,in,in,r
669,669,669,114730,SL,20200831,84.1,-1.58,6.34,60.0,467793,641745,,blocked_ball,13.0,L,R,KC,CLE,B,,,-0.19,0.58,Paul Clemons,0.064,0.81,0.92,in,out,w
670,670,670,114731,SI,20200831,91.4,-1.65,6.33,201.0,467793,641745,,ball,11.0,L,R,KC,CLE,B,,,-1.48,3.6,Paul Clemons,0.044,0.48,0.1,out,out,w
671,671,671,114732,FF,20200831,90.4,-1.59,6.32,224.0,467793,641745,,ball,14.0,L,R,KC,CLE,B,,,1.17,1.6,Paul Clemons,0.033,0.1699999999999999,0.1,out,in,w
672,672,672,114733,FF,20200831,93.3,-1.63,6.29,163.0,596019,641745,single,hit_into_play,5.0,L,R,KC,CLE,X,8.0,line_drive,-0.03,2.33,Paul Clemons,0.115,0.97,0.8300000000000001,in,in,r
673,673,673,114734,FF,20200831,92.8,-1.58,6.27,167.0,596019,641745,,foul,14.0,L,R,KC,CLE,S,,,0.97,1.73,Paul Clemons,0.0,0.03,0.2299999999999999,in,in,r
674,674,674,114735,SL,20200831,83.3,-1.55,6.37,58.0,596019,641745,,ball,14.0,L,R,KC,CLE,B,,,0.81,1.1,Paul Clemons,0.039,0.1899999999999999,0.3999999999999999,in,out,w
675,675,675,114736,SI,20200831,93.4,-1.61,6.25,189.0,596019,641745,,foul,5.0,L,R,KC,CLE,S,,,0.04,2.23,Paul Clemons,0.0,0.96,0.73,in,in,r
676,676,676,114737,SL,20200831,84.3,-1.66,6.33,53.0,596019,641745,,ball,13.0,L,R,KC,CLE,B,,,-0.23,-0.37,Paul Clemons,0.018,0.77,1.87,in,out,w
677,677,677,114738,FF,20200831,92.8,-1.62,6.28,171.0,596019,641745,,foul,2.0,L,R,KC,CLE,S,,,0.0,2.83,Paul Clemons,-0.029,,0.6699999999999999,in,in,r
678,678,678,114739,SL,20200831,83.3,-1.63,6.36,60.0,596019,641745,,swinging_strike,13.0,L,R,KC,CLE,S,,,-0.21,0.87,Paul Clemons,-0.022,0.79,0.63,in,out,w
679,679,679,114740,SI,20200831,91.8,-1.7,6.33,195.0,596019,641745,,ball,11.0,L,R,KC,CLE,B,,,-1.73,3.16,Paul Clemons,0.018,0.73,0.3399999999999998,out,in,w
680,680,680,114741,SL,20200831,84.7,-1.59,6.4,71.0,608070,641745,strikeout,foul_tip,7.0,L,R,KC,CLE,S,2.0,,-0.41,2.0,Paul Clemons,-0.208,0.5900000000000001,0.5,in,in,r
681,681,681,114742,SL,20200831,83.3,-1.49,6.34,66.0,608070,641745,,ball,13.0,L,R,KC,CLE,B,,,-0.19,0.89,Paul Clemons,0.06,0.81,0.61,in,out,w
682,682,682,114743,FF,20200831,93.0,-1.71,6.33,173.0,608070,641745,,foul,2.0,L,R,KC,CLE,S,,,0.12,2.92,Paul Clemons,0.0,0.88,0.5800000000000001,in,in,r
683,683,683,114744,SL,20200831,83.3,-1.58,6.38,68.0,608070,641745,,foul,4.0,L,R,KC,CLE,S,,,-0.67,2.12,Paul Clemons,0.0,0.3299999999999999,0.6200000000000001,in,in,r
684,684,684,114745,SL,20200831,83.8,-1.58,6.37,80.0,608070,641745,,foul,1.0,L,R,KC,CLE,S,,,-0.39,2.77,Paul Clemons,0.0,0.61,0.73,in,in,r
685,685,685,114746,FF,20200831,94.3,-1.61,6.29,192.0,608070,641745,,ball,11.0,L,R,KC,CLE,B,,,-0.82,3.41,Paul Clemons,0.03,0.18,0.0899999999999998,in,in,r
686,686,686,114747,SI,20200831,89.7,-1.54,6.34,220.0,608070,641745,,foul,7.0,L,R,KC,CLE,S,,,-0.58,1.47,Paul Clemons,0.0,0.42,0.03,in,out,w
687,687,687,114748,SL,20200831,84.4,-1.6,6.33,41.0,608070,641745,,ball,14.0,L,R,KC,CLE,B,,,0.02,0.25,Paul Clemons,0.015,0.98,1.25,in,out,w
688,688,688,114749,FF,20200831,92.9,-1.64,6.27,189.0,608070,641745,,called_strike,8.0,L,R,KC,CLE,S,,,0.24,2.13,Paul Clemons,-0.039,0.76,0.6299999999999999,in,in,r
689,689,689,114750,FF,20200831,91.8,-1.63,6.35,184.0,608070,641745,,foul,6.0,L,R,KC,CLE,S,,,0.54,2.55,Paul Clemons,-0.026,0.4599999999999999,0.9500000000000002,in,in,r
690,690,690,114751,SL,20200831,85.0,-1.63,6.36,70.0,514917,641745,strikeout,swinging_strike,13.0,L,R,KC,CLE,S,2.0,,-0.01,0.8,Paul Clemons,-0.215,0.99,0.7,in,out,w
691,691,691,114752,SI,20200831,94.6,-1.63,6.31,189.0,514917,641745,,ball,11.0,L,R,KC,CLE,B,,,-0.97,3.59,Paul Clemons,0.035,0.03,0.0899999999999998,in,out,w
692,692,692,114753,FF,20200831,93.2,-1.58,6.32,182.0,514917,641745,,foul,2.0,L,R,KC,CLE,S,,,-0.04,3.24,Paul Clemons,0.0,0.96,0.2599999999999998,in,in,r
693,693,693,114754,FF,20200831,93.7,-1.48,6.35,192.0,514917,641745,,ball,11.0,L,R,KC,CLE,B,,,-0.32,4.92,Paul Clemons,0.027,0.6799999999999999,1.42,in,out,w
694,694,694,114755,SL,20200831,85.6,-1.59,6.37,64.0,514917,641745,,foul,8.0,L,R,KC,CLE,S,,,0.15,1.73,Paul Clemons,0.0,0.85,0.2299999999999999,in,in,r
695,695,695,114756,FF,20200831,93.5,-1.64,6.35,190.0,514917,641745,,foul,1.0,L,R,KC,CLE,S,,,-0.3,2.93,Paul Clemons,-0.056,0.7,0.5699999999999998,in,in,r
696,696,696,114757,FF,20200831,94.0,-1.65,6.37,196.0,514917,641745,,called_strike,1.0,L,R,KC,CLE,S,,,-0.31,3.04,Paul Clemons,-0.042,0.69,0.4599999999999999,in,in,r
697,697,697,129418,FC,20200828,85.4,-1.9,5.82,177.0,543939,592644,field_out,hit_into_play,4.0,L,R,STL,CLE,X,7.0,fly_ball,-0.69,2.26,Paul Clemons,-0.216,0.31,0.7599999999999998,in,in,r
698,698,698,129419,FC,20200828,83.6,-1.9,5.87,162.0,543939,592644,,ball,11.0,L,R,STL,CLE,B,,,-1.31,3.77,Paul Clemons,0.039,0.31,0.27,out,out,w
699,699,699,129420,FF,20200828,90.8,-1.64,6.02,199.0,543939,592644,,foul,12.0,L,R,STL,CLE,S,,,0.72,3.42,Paul Clemons,-0.057,0.28,0.08,in,in,r
700,700,700,129421,FF,20200828,90.9,-1.69,5.96,194.0,543939,592644,,ball,11.0,L,R,STL,CLE,B,,,-0.32,4.12,Paul Clemons,0.023,0.6799999999999999,0.6200000000000001,in,out,w
701,701,701,129422,FF,20200828,90.7,-1.69,5.96,204.0,543939,592644,,foul,2.0,L,R,STL,CLE,S,,,0.22,2.95,Paul Clemons,-0.041,0.78,0.5499999999999998,in,in,r
702,702,702,129423,FF,20200828,90.0,-1.7,5.97,200.0,666185,592644,field_out,hit_into_play,3.0,L,R,STL,CLE,X,5.0,popup,0.4,3.03,Paul Clemons,-0.255,0.6,0.4700000000000002,in,in,r
703,703,703,129424,FF,20200828,90.1,-1.71,5.93,201.0,666185,592644,,foul,12.0,L,R,STL,CLE,S,,,0.86,2.75,Paul Clemons,-0.044,0.14,0.75,in,in,r
704,704,704,129425,FC,20200828,86.3,-1.79,5.77,175.0,664056,592644,walk,ball,14.0,R,R,STL,CLE,B,,,2.14,2.06,Paul Clemons,0.226,1.14,0.56,out,in,w
705,705,705,129426,FF,20200828,90.3,-1.71,5.84,210.0,664056,592644,,foul,12.0,R,R,STL,CLE,S,,,0.97,2.71,Paul Clemons,0.0,0.03,0.79,in,in,r
706,706,706,129427,FC,20200828,86.7,-1.88,5.77,143.0,664056,592644,,ball,14.0,R,R,STL,CLE,B,,,1.85,1.75,Paul Clemons,0.06,0.8500000000000001,0.25,out,in,w
707,707,707,129428,FC,20200828,85.9,-1.8,5.88,174.0,664056,592644,,foul,3.0,R,R,STL,CLE,S,,,0.7,2.74,Paul Clemons,-0.047,0.3,0.7599999999999998,in,in,r
708,708,708,129429,FF,20200828,90.3,-1.7,5.93,205.0,664056,592644,,called_strike,9.0,R,R,STL,CLE,S,,,0.3,1.97,Paul Clemons,-0.039,0.7,0.47,in,in,r
709,709,709,129430,FF,20200828,90.3,-1.67,5.93,196.0,664056,592644,,ball,11.0,R,R,STL,CLE,B,,,-0.1,4.05,Paul Clemons,0.04,0.9,0.5499999999999998,in,out,w
710,710,710,129431,FF,20200828,90.8,-1.62,5.96,195.0,664056,592644,,ball,12.0,R,R,STL,CLE,B,,,1.19,2.54,Paul Clemons,0.027,0.1899999999999999,0.96,out,in,w
711,711,711,129432,FC,20200828,86.1,-1.82,5.93,186.0,641933,592644,strikeout,swinging_strike,12.0,R,R,STL,CLE,S,2.0,,0.94,2.52,Paul Clemons,-0.153,0.06,0.98,in,in,r
712,712,712,129433,CU,20200828,75.4,-1.85,5.98,45.0,641933,592644,,foul,4.0,R,R,STL,CLE,S,,,-0.39,2.62,Paul Clemons,-0.056,0.61,0.8799999999999999,in,in,r
713,713,713,129434,FF,20200828,90.3,-1.69,5.97,202.0,641933,592644,,foul,2.0,R,R,STL,CLE,S,,,0.13,2.98,Paul Clemons,-0.042,0.87,0.52,in,in,r
714,714,714,129435,FA,20200828,66.3,-2.2,5.18,233.0,547379,621011,field_out,hit_into_play,4.0,R,R,STL,CLE,X,6.0,ground_ball,-0.64,2.44,Paul Clemons,-0.078,0.36,0.94,in,in,r
715,715,715,129436,FA,20200828,78.7,-1.91,5.08,223.0,547379,621011,,ball,13.0,R,R,STL,CLE,B,,,-0.14,0.84,Paul Clemons,0.011,0.86,0.66,in,out,w
716,716,716,129437,FA,20200828,69.7,-2.07,5.18,229.0,547379,621011,,swinging_strike,9.0,R,R,STL,CLE,S,,,0.29,1.5,Paul Clemons,-0.027,0.71,0.0,in,in,r
717,717,717,129438,FA,20200828,73.2,-1.84,5.34,220.0,547379,621011,,called_strike,8.0,R,R,STL,CLE,S,,,0.01,1.77,Paul Clemons,-0.017,0.99,0.27,in,in,r
718,718,718,129439,FA,20200828,70.6,-1.91,5.23,216.0,656669,621011,field_out,hit_into_play,11.0,R,R,STL,CLE,X,2.0,popup,-0.52,3.45,Paul Clemons,-0.194,0.48,0.0499999999999998,in,in,r
719,719,719,129440,FA,20200828,67.5,-1.88,5.36,223.0,656669,621011,,ball,12.0,R,R,STL,CLE,B,,,0.88,3.39,Paul Clemons,0.027,0.12,0.1099999999999998,in,in,r
720,720,720,129441,FA,20200828,68.7,-2.0,5.28,222.0,571980,621011,field_out,hit_into_play,4.0,L,R,STL,CLE,X,8.0,fly_ball,-0.36,2.79,Paul Clemons,-0.291,0.64,0.71,in,in,r
721,721,721,129442,FA,20200828,66.2,-2.15,5.26,228.0,571980,621011,,ball,13.0,L,R,STL,CLE,B,,,-1.3,2.58,Paul Clemons,0.041,0.3,0.92,out,in,w
722,722,722,129443,FF,20200828,90.6,-1.8,5.87,205.0,621011,592644,field_out,hit_into_play,6.0,L,R,STL,CLE,X,7.0,fly_ball,0.32,2.15,Paul Clemons,-0.427,0.6799999999999999,0.6499999999999999,in,in,r
723,723,723,129444,FC,20200828,85.2,-1.91,5.82,165.0,621011,592644,,foul,9.0,L,R,STL,CLE,S,,,0.65,1.95,Paul Clemons,-0.103,0.35,0.4499999999999999,in,in,r
724,724,724,129445,CH,20200828,85.5,-1.88,6.0,131.0,621011,592644,,ball,11.0,L,R,STL,CLE,B,,,-1.33,3.25,Paul Clemons,0.055,0.33,0.25,out,in,w
725,725,725,129446,FF,20200828,89.8,-1.83,5.92,201.0,572761,592644,walk,ball,11.0,L,R,STL,CLE,B,,,-1.02,4.76,Paul Clemons,0.144,0.02,1.2599999999999998,out,out,w
726,726,726,129447,FF,20200828,92.3,-1.75,5.94,202.0,572761,592644,,foul,1.0,L,R,STL,CLE,S,,,-0.46,3.16,Paul Clemons,0.0,0.54,0.3399999999999998,in,in,r
727,727,727,129448,FF,20200828,90.0,-1.79,5.96,196.0,572761,592644,,ball,11.0,L,R,STL,CLE,B,,,-0.86,3.59,Paul Clemons,0.081,0.14,0.0899999999999998,in,out,w
728,728,728,129449,FC,20200828,85.7,-1.78,5.85,161.0,572761,592644,,foul,6.0,L,R,STL,CLE,S,,,0.76,2.56,Paul Clemons,-0.092,0.24,0.94,in,in,r
729,729,729,129450,FC,20200828,86.1,-1.86,5.87,154.0,572761,592644,,ball,12.0,L,R,STL,CLE,B,,,1.35,2.86,Paul Clemons,0.03,0.3500000000000001,0.6400000000000001,out,in,w
730,730,730,129451,FF,20200828,90.4,-1.68,5.96,196.0,572761,592644,,called_strike,1.0,L,R,STL,CLE,S,,,-0.3,3.37,Paul Clemons,-0.048,0.7,0.1299999999999999,in,in,r
731,731,731,129452,FF,20200828,91.3,-1.61,5.97,203.0,572761,592644,,ball,12.0,L,R,STL,CLE,B,,,1.01,2.76,Paul Clemons,0.04,0.01,0.7400000000000002,out,in,w
732,732,732,129453,FF,20200828,90.8,-1.63,5.88,200.0,543543,592644,double,hit_into_play,12.0,L,R,STL,CLE,X,9.0,line_drive,1.11,2.89,Paul Clemons,0.196,0.1100000000000001,0.6099999999999999,out,in,w
733,733,733,129454,FF,20200828,90.3,-1.78,6.02,196.0,543543,592644,,ball,11.0,L,R,STL,CLE,B,,,-0.01,5.52,Paul Clemons,0.039,0.99,2.02,in,out,w
734,734,734,129455,FF,20200828,91.5,-1.62,5.98,202.0,543543,592644,,foul,6.0,L,R,STL,CLE,S,,,0.77,2.26,Paul Clemons,-0.032,0.2299999999999999,0.7599999999999998,in,in,r
735,735,735,129456,FF,20200828,90.8,-1.71,6.0,200.0,543543,592644,,ball,12.0,L,R,STL,CLE,B,,,0.5,3.84,Paul Clemons,0.021,0.5,0.3399999999999998,in,out,w
736,736,736,129457,FF,20200828,90.9,-1.72,5.96,202.0,543543,592644,,swinging_strike,3.0,L,R,STL,CLE,S,,,0.63,3.0,Paul Clemons,-0.022,0.37,0.5,in,in,r
737,737,737,129458,CU,20200828,75.7,-1.96,6.02,46.0,543543,592644,,ball,11.0,L,R,STL,CLE,B,,,-0.92,3.1,Paul Clemons,0.018,0.0799999999999999,0.3999999999999999,in,in,r
738,738,738,129459,FC,20200828,85.8,-1.78,5.88,171.0,668800,592644,grounded_into_double_play,hit_into_play,9.0,R,R,STL,CLE,X,6.0,ground_ball,0.35,1.94,Paul Clemons,-0.386,0.65,0.4399999999999999,in,in,r
739,739,739,129460,FF,20200828,90.8,-1.57,6.15,193.0,668800,592644,,ball,12.0,R,R,STL,CLE,B,,,0.4,4.53,Paul Clemons,0.003,0.6,1.0300000000000002,in,out,w
740,740,740,129461,FC,20200828,87.6,-1.7,5.96,181.0,668800,592644,,foul,14.0,R,R,STL,CLE,S,,,1.11,2.47,Paul Clemons,0.0,0.1100000000000001,0.9700000000000002,out,in,w
741,741,741,129462,FF,20200828,90.4,-1.59,6.01,203.0,668800,592644,,foul,12.0,R,R,STL,CLE,S,,,0.05,3.92,Paul Clemons,0.0,0.95,0.4199999999999999,in,out,w
742,742,742,129463,FF,20200828,91.0,-1.63,5.99,206.0,668800,592644,,foul,12.0,R,R,STL,CLE,S,,,0.82,3.7,Paul Clemons,0.0,0.18,0.2000000000000001,in,out,w
743,743,743,129464,FF,20200828,90.9,-1.57,6.06,199.0,668800,592644,,swinging_strike,6.0,R,R,STL,CLE,S,,,0.8,2.37,Paul Clemons,-0.067,0.1999999999999999,0.8700000000000001,in,in,r
744,744,744,129465,FF,20200828,88.9,-1.52,6.06,198.0,668800,592644,,swinging_strike,12.0,R,R,STL,CLE,S,,,0.83,3.39,Paul Clemons,-0.049,0.17,0.1099999999999998,in,in,r
745,745,745,129466,FC,20200828,84.1,-1.85,5.97,172.0,657557,592644,single,hit_into_play,5.0,R,R,STL,CLE,X,8.0,ground_ball,0.23,2.77,Paul Clemons,0.432,0.77,0.73,in,in,r
746,746,746,129467,FF,20200828,89.6,-1.75,5.99,202.0,657557,592644,,ball,14.0,R,R,STL,CLE,B,,,1.81,2.49,Paul Clemons,0.035,0.81,0.9900000000000002,out,in,w
747,747,747,129468,FC,20200828,84.8,-2.0,5.94,184.0,657557,592644,,foul,2.0,R,R,STL,CLE,S,,,0.19,2.86,Paul Clemons,-0.06,0.81,0.6400000000000001,in,in,r
748,748,748,129469,CU,20200828,76.1,-1.8,5.97,58.0,657557,592644,,ball,14.0,R,R,STL,CLE,B,,,1.54,0.27,Paul Clemons,0.032,0.54,1.23,out,out,w
749,749,749,129470,FF,20200828,89.9,-1.72,6.04,207.0,657557,592644,,called_strike,3.0,R,R,STL,CLE,S,,,0.5,3.28,Paul Clemons,-0.042,0.5,0.2200000000000002,in,in,r
750,750,750,129471,FF,20200828,90.3,2.04,6.64,163.0,506702,643778,field_out,hit_into_play,6.0,R,L,STL,CLE,X,6.0,ground_ball,0.29,2.54,Paul Clemons,-0.853,0.71,0.96,in,in,r
751,751,751,129472,FF,20200828,88.4,1.88,6.62,157.0,506702,643778,,ball,11.0,R,L,STL,CLE,B,,,-0.9,3.38,Paul Clemons,0.229,0.0999999999999999,0.1200000000000001,in,in,r
752,752,752,129473,CU,20200828,73.8,2.07,6.7,325.0,506702,643778,,foul,5.0,R,L,STL,CLE,S,,,0.23,2.62,Paul Clemons,0.0,0.77,0.8799999999999999,in,in,r
753,753,753,129474,CU,20200828,74.3,1.98,6.65,331.0,506702,643778,,blocked_ball,13.0,R,L,STL,CLE,B,,,-0.19,-0.01,Paul Clemons,0.137,0.81,1.51,in,out,w
754,754,754,129475,FF,20200828,89.5,1.92,6.64,162.0,506702,643778,,called_strike,7.0,R,L,STL,CLE,S,,,-0.43,1.9,Paul Clemons,-0.18,0.5700000000000001,0.3999999999999999,in,in,r
755,755,755,129476,CU,20200828,74.8,2.16,6.73,317.0,506702,643778,,called_strike,5.0,R,L,STL,CLE,S,,,0.16,2.29,Paul Clemons,-0.141,0.84,0.79,in,in,r
756,756,756,129477,CH,20200828,77.4,1.91,6.85,147.0,506702,643778,,ball,12.0,R,L,STL,CLE,B,,,0.87,4.54,Paul Clemons,0.109,0.13,1.04,in,out,w
757,757,757,129478,FF,20200828,90.3,1.9,6.71,167.0,467793,643778,single,hit_into_play,9.0,R,L,STL,CLE,X,9.0,ground_ball,0.51,1.68,Paul Clemons,0.781,0.49,0.1799999999999999,in,in,r
758,758,758,129479,SI,20200828,90.1,1.76,6.65,165.0,467793,643778,,ball,11.0,R,L,STL,CLE,B,,,-0.94,2.59,Paul Clemons,0.061,0.06,0.91,in,in,r
759,759,759,129480,CU,20200828,73.3,2.14,6.85,316.0,467793,643778,,ball,11.0,R,L,STL,CLE,B,,,-0.08,4.06,Paul Clemons,0.055,0.92,0.5599999999999996,in,out,w
760,760,760,129481,FF,20200828,89.5,1.86,6.63,169.0,644374,643778,single,hit_into_play,4.0,R,L,STL,CLE,X,7.0,line_drive,-0.37,2.21,Paul Clemons,0.283,0.63,0.71,in,in,r
761,761,761,129482,FF,20200828,88.7,1.85,6.68,167.0,644374,643778,,ball,12.0,R,L,STL,CLE,B,,,0.38,4.57,Paul Clemons,0.062,0.62,1.0700000000000005,in,out,w
762,762,762,129483,SI,20200828,90.8,1.9,6.68,168.0,644374,643778,,foul,9.0,R,L,STL,CLE,S,,,0.57,2.13,Paul Clemons,-0.064,0.43,0.6299999999999999,in,in,r
763,763,763,129484,CH,20200828,77.2,1.8,6.88,149.0,644374,643778,,ball,12.0,R,L,STL,CLE,B,,,1.83,5.95,Paul Clemons,0.046,0.8300000000000001,2.45,out,out,w
764,764,764,129485,FF,20200828,89.4,1.91,6.67,179.0,644374,643778,,ball,11.0,R,L,STL,CLE,B,,,-0.98,3.61,Paul Clemons,0.023,0.02,0.1099999999999998,in,out,w
765,765,765,129486,FF,20200828,89.5,1.85,6.69,165.0,644374,643778,,foul,2.0,R,L,STL,CLE,S,,,0.25,3.41,Paul Clemons,-0.041,0.75,0.0899999999999998,in,in,r
766,766,766,129487,FF,20200828,90.2,1.81,6.64,166.0,608070,643778,force_out,hit_into_play,7.0,R,L,STL,CLE,X,6.0,ground_ball,-0.47,2.06,Paul Clemons,-0.375,0.53,0.56,in,in,r
767,767,767,129488,FF,20200828,90.1,1.76,6.66,167.0,608070,643778,,called_strike,7.0,R,L,STL,CLE,S,,,-0.76,1.76,Paul Clemons,-0.127,0.24,0.26,in,in,r
768,768,768,129489,SI,20200828,90.1,1.82,6.65,164.0,608070,643778,,ball,14.0,R,L,STL,CLE,B,,,0.15,1.12,Paul Clemons,0.115,0.85,0.3799999999999999,in,out,w
769,769,769,129490,FF,20200828,88.9,1.83,6.75,169.0,608070,643778,,ball,1.0,R,L,STL,CLE,B,,,-0.47,3.28,Paul Clemons,0.057,0.53,0.2200000000000002,in,in,r
770,770,770,129491,CU,20200828,73.1,2.13,6.82,326.0,608070,643778,,foul,3.0,R,L,STL,CLE,S,,,0.41,3.02,Paul Clemons,-0.062,0.5900000000000001,0.48,in,in,r
771,771,771,129492,CH,20200828,77.1,1.71,6.9,152.0,608070,643778,,ball,11.0,R,L,STL,CLE,B,,,-0.98,2.57,Paul Clemons,0.031,0.02,0.9300000000000002,in,in,r
772,772,772,129493,CU,20200828,75.2,1.91,6.77,318.0,502273,643778,single,hit_into_play,13.0,L,L,STL,CLE,X,6.0,ground_ball,-0.87,1.21,Paul Clemons,0.285,0.13,0.29,in,out,w
773,773,773,129494,FF,20200828,88.4,1.77,6.76,161.0,502273,643778,,foul,4.0,L,L,STL,CLE,S,,,-0.34,2.68,Paul Clemons,-0.047,0.6599999999999999,0.8199999999999998,in,in,r
774,774,774,129495,CH,20200828,76.1,1.68,6.88,147.0,502273,643778,,ball,12.0,L,L,STL,CLE,B,,,0.06,5.63,Paul Clemons,0.033,0.94,2.13,in,out,w
775,775,775,129496,SI,20200828,89.7,1.69,6.66,168.0,502273,643778,,ball,13.0,L,L,STL,CLE,B,,,-0.06,0.75,Paul Clemons,0.02,0.94,0.75,in,out,w
776,776,776,129497,CU,20200828,72.4,2.05,6.86,320.0,502273,643778,,called_strike,3.0,L,L,STL,CLE,S,,,0.5,2.94,Paul Clemons,-0.026,0.5,0.56,in,in,r
777,777,777,129498,FF,20200828,88.9,1.79,6.77,164.0,592261,643778,field_out,hit_into_play,1.0,R,L,STL,CLE,X,8.0,line_drive,-0.32,2.76,Paul Clemons,-0.209,0.6799999999999999,0.7400000000000002,in,in,r
778,778,778,129499,FF,20200828,88.7,1.89,6.73,164.0,592261,643778,,called_strike,6.0,R,L,STL,CLE,S,,,0.75,2.13,Paul Clemons,-0.042,0.25,0.6299999999999999,in,in,r
779,779,779,129500,CU,20200828,74.4,-1.88,5.95,50.0,543939,592644,field_out,hit_into_play,6.0,L,R,STL,CLE,X,9.0,fly_ball,0.36,1.98,Paul Clemons,-0.108,0.64,0.48,in,in,r
780,780,780,129501,CU,20200828,74.4,-1.78,6.09,51.0,543939,592644,,ball,11.0,L,R,STL,CLE,B,,,-1.23,2.92,Paul Clemons,0.013,0.2299999999999999,0.5800000000000001,out,in,w
781,781,781,129502,FF,20200828,90.5,-1.78,6.02,200.0,543939,592644,,foul,12.0,L,R,STL,CLE,S,,,0.12,3.48,Paul Clemons,-0.017,0.88,0.02,in,in,r
782,782,782,129503,FF,20200828,90.9,-1.67,5.94,202.0,666185,592644,strikeout,foul_tip,12.0,L,R,STL,CLE,S,2.0,,0.56,3.61,Paul Clemons,-0.148,0.4399999999999999,0.1099999999999998,in,out,w
783,783,783,129504,FF,20200828,90.1,-1.79,6.03,200.0,666185,592644,,swinging_strike,12.0,L,R,STL,CLE,S,,,0.03,3.7,Paul Clemons,-0.047,0.97,0.2000000000000001,in,out,w
784,784,784,129505,FF,20200828,90.7,-1.73,6.05,205.0,666185,592644,,foul,6.0,L,R,STL,CLE,S,,,0.47,2.82,Paul Clemons,-0.039,0.53,0.6800000000000002,in,in,r
785,785,785,129506,CH,20200828,82.6,-1.93,6.02,238.0,666185,592644,,ball,11.0,L,R,STL,CLE,B,,,-2.13,2.95,Paul Clemons,0.04,1.13,0.5499999999999998,out,in,w
786,786,786,129507,FF,20200828,90.2,-1.82,6.11,204.0,666185,592644,,ball,11.0,L,R,STL,CLE,B,,,-0.34,5.28,Paul Clemons,0.027,0.6599999999999999,1.7800000000000002,in,out,w
787,787,787,129508,FF,20200828,90.1,-1.7,6.05,198.0,664056,592644,field_out,hit_into_play,12.0,R,R,STL,CLE,X,6.0,ground_ball,1.24,3.04,Paul Clemons,-0.319,0.24,0.4599999999999999,out,in,w
788,788,788,129509,FF,20200828,90.1,-1.61,6.08,196.0,664056,592644,,ball,12.0,R,R,STL,CLE,B,,,1.53,2.69,Paul Clemons,0.103,0.53,0.81,out,in,w
789,789,789,129510,FC,20200828,84.4,-1.96,5.97,173.0,664056,592644,,swinging_strike,2.0,R,R,STL,CLE,S,,,0.21,2.98,Paul Clemons,-0.076,0.79,0.52,in,in,r
790,790,790,129511,CU,20200828,76.1,-1.87,6.01,40.0,664056,592644,,ball,14.0,R,R,STL,CLE,B,,,2.22,-1.13,Paul Clemons,0.051,1.2200000000000002,2.63,out,out,w
791,791,791,129512,FC,20200828,84.0,-1.93,5.95,195.0,664056,592644,,ball,14.0,R,R,STL,CLE,B,,,1.75,1.52,Paul Clemons,0.032,0.75,0.02,out,in,w
792,792,792,129513,FF,20200828,88.7,-1.79,6.06,208.0,664056,592644,,called_strike,1.0,R,R,STL,CLE,S,,,-0.35,2.89,Paul Clemons,-0.042,0.65,0.6099999999999999,in,in,r
793,793,793,129514,SL,20200828,83.6,1.71,5.51,294.0,547379,645307,field_out,hit_into_play,4.0,R,L,STL,CLE,X,5.0,ground_ball,-0.69,2.38,Paul Clemons,-0.364,0.31,0.8799999999999999,in,in,r
794,794,794,129515,FF,20200828,90.7,1.72,5.44,140.0,547379,645307,,foul,5.0,R,L,STL,CLE,S,,,-0.12,2.45,Paul Clemons,-0.113,0.88,0.9500000000000002,in,in,r
795,795,795,129516,FF,20200828,91.2,1.72,5.48,145.0,547379,645307,,called_strike,9.0,R,L,STL,CLE,S,,,0.52,1.84,Paul Clemons,-0.105,0.48,0.3400000000000001,in,in,r
