,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
650621,FT,20190418,90.5,2.55,6.21,142.0,594694,519141,,called_strike,2.0,R,L,WAS,SF,S,,,0.1,2.86,Ryan Additon,-0.025
650622,FT,20190418,91.2,2.58,6.26,144.0,594694,519141,,ball,12.0,R,L,WAS,SF,B,,,0.97,3.18,Ryan Additon,0.042
650623,FT,20190418,90.0,2.69,6.22,144.0,594694,519141,,ball,12.0,R,L,WAS,SF,B,,,1.0,3.5,Ryan Additon,0.025
650624,KC,20190418,80.4,2.66,6.3,347.0,594694,519141,,ball,13.0,R,L,WAS,SF,B,,,-0.47,1.03,Ryan Additon,0.015
650625,KC,20190418,81.6,2.41,6.26,354.0,572821,519141,grounded_into_double_play,hit_into_play,4.0,R,L,WAS,SF,X,5.0,ground_ball,-0.64,1.87,Ryan Additon,-0.462
650626,FT,20190418,90.5,2.48,6.2,129.0,572821,519141,,foul,12.0,R,L,WAS,SF,S,,,1.08,2.3,Ryan Additon,-0.122
650627,FT,20190418,91.1,2.7,6.21,127.0,572821,519141,,ball,14.0,R,L,WAS,SF,B,,,1.94,1.68,Ryan Additon,0.091
650628,CH,20190418,86.7,2.61,6.29,139.0,572821,519141,,called_strike,8.0,R,L,WAS,SF,S,,,-0.02,1.8,Ryan Additon,-0.085
650629,FT,20190418,91.2,2.68,6.22,129.0,572821,519141,,ball,12.0,R,L,WAS,SF,B,,,1.61,2.54,Ryan Additon,0.071
650630,KC,20190418,80.5,2.6,6.29,343.0,543228,519141,walk,ball,13.0,R,L,WAS,SF,B,,,-1.3,0.56,Ryan Additon,0.341
650631,FC,20190418,88.2,2.93,6.14,161.0,543228,519141,,ball,12.0,R,L,WAS,SF,B,,,1.52,3.21,Ryan Additon,0.102
650632,KC,20190418,81.4,2.56,6.25,346.0,543228,519141,,ball,13.0,R,L,WAS,SF,B,,,-0.86,0.96,Ryan Additon,0.042
650633,KC,20190418,80.8,2.55,6.26,344.0,543228,519141,,swinging_strike,13.0,R,L,WAS,SF,S,,,-0.86,1.58,Ryan Additon,-0.061
650634,KC,20190418,80.2,2.58,6.29,333.0,543228,519141,,foul,4.0,R,L,WAS,SF,S,,,-0.29,2.54,Ryan Additon,-0.05
650635,FT,20190418,89.6,2.74,6.34,143.0,543228,519141,,ball,11.0,R,L,WAS,SF,B,,,-0.2,3.94,Ryan Additon,0.037
650636,FT,20190418,91.8,2.26,6.22,124.0,607680,571578,strikeout,called_strike,4.0,R,L,WAS,SF,S,2.0,,-0.73,2.26,Ryan Additon,-0.099
650637,FT,20190418,91.3,2.34,6.25,131.0,607680,571578,,foul,6.0,R,L,WAS,SF,S,,,0.33,2.53,Ryan Additon,-0.033
650638,SL,20190418,80.7,2.53,6.35,304.0,607680,571578,,ball,13.0,R,L,WAS,SF,B,,,-1.22,0.62,Ryan Additon,0.024
650639,CH,20190418,80.1,2.48,6.17,126.0,607680,571578,,called_strike,9.0,R,L,WAS,SF,S,,,0.53,1.92,Ryan Additon,-0.061
650640,FT,20190418,91.4,2.39,6.1,127.0,607680,571578,,ball,14.0,R,L,WAS,SF,B,,,0.32,1.06,Ryan Additon,0.043
650641,FT,20190418,91.5,2.52,6.12,138.0,592122,571578,strikeout,called_strike,14.0,R,L,WAS,SF,S,2.0,,0.96,1.92,Ryan Additon,-0.346
650642,SL,20190418,81.3,2.36,6.13,304.0,592122,571578,,blocked_ball,13.0,R,L,WAS,SF,B,,,-0.96,0.35,Ryan Additon,0.066
650643,SL,20190418,82.8,2.41,6.13,303.0,592122,571578,,ball,13.0,R,L,WAS,SF,B,,,-1.16,1.31,Ryan Additon,0.038
650644,SL,20190418,81.7,2.47,6.17,283.0,592122,571578,,swinging_strike_blocked,13.0,R,L,WAS,SF,S,,,-0.81,0.72,Ryan Additon,-0.082
650645,FT,20190418,90.7,2.51,6.21,122.0,592122,571578,,called_strike,14.0,R,L,WAS,SF,S,,,0.84,2.06,Ryan Additon,-0.067
650646,FF,20190418,92.0,2.27,6.29,144.0,621453,571578,walk,ball,12.0,L,L,WAS,SF,B,,,0.91,2.54,Ryan Additon,0.341
650647,SL,20190418,82.9,2.45,6.35,237.0,621453,571578,,ball,13.0,L,L,WAS,SF,B,,,-1.6,1.95,Ryan Additon,0.102
650648,SL,20190418,82.2,2.5,6.24,262.0,621453,571578,,ball,13.0,L,L,WAS,SF,B,,,-1.33,1.31,Ryan Additon,0.042
650649,SL,20190418,82.5,2.43,6.32,223.0,621453,571578,,ball,13.0,L,L,WAS,SF,B,,,-2.04,0.92,Ryan Additon,0.019
650650,FF,20190418,90.7,2.27,6.42,156.0,621453,571578,,foul,1.0,L,L,WAS,SF,S,,,-0.71,2.95,Ryan Additon,-0.052
650651,SL,20190418,78.8,2.36,6.47,236.0,621453,571578,,called_strike,1.0,L,L,WAS,SF,S,,,-0.75,3.13,Ryan Additon,-0.039
650652,KC,20190418,82.2,2.58,6.27,341.0,475582,519141,field_out,hit_into_play,4.0,R,L,WAS,SF,X,6.0,ground_ball,-0.76,2.23,Ryan Additon,-0.295
650653,FF,20190418,92.7,2.51,6.29,149.0,475582,519141,,called_strike,9.0,R,L,WAS,SF,S,,,0.6,2.15,Ryan Additon,-0.042
650654,KC,20190418,81.6,2.52,6.22,340.0,665742,519141,double,hit_into_play,5.0,L,L,WAS,SF,X,7.0,line_drive,-0.15,2.54,Ryan Additon,1.048
650655,KC,20190418,81.0,2.52,6.25,340.0,665742,519141,,foul,5.0,L,L,WAS,SF,S,,,0.2,2.44,Ryan Additon,-0.042
650656,FF,20190418,93.4,2.37,6.26,165.0,543685,519141,double,hit_into_play,4.0,R,L,WAS,SF,X,7.0,line_drive,-0.41,2.27,Ryan Additon,0.248
650657,KC,20190418,81.2,2.6,6.23,346.0,543685,519141,,called_strike,6.0,R,L,WAS,SF,S,,,0.63,2.2,Ryan Additon,-0.019
650658,FF,20190418,93.9,2.46,6.22,160.0,645302,519141,strikeout,called_strike,1.0,R,L,WAS,SF,S,2.0,,-0.6,3.03,Ryan Additon,-0.125
650659,CH,20190418,87.3,2.57,6.3,132.0,645302,519141,,swinging_strike,14.0,R,L,WAS,SF,S,,,0.9,1.86,Ryan Additon,-0.044
650660,KC,20190418,81.0,2.59,6.25,346.0,645302,519141,,swinging_strike,13.0,R,L,WAS,SF,S,,,-0.12,1.26,Ryan Additon,-0.037
650661,KC,20190418,80.6,2.75,6.22,346.0,645302,519141,,ball,9.0,R,L,WAS,SF,B,,,0.41,1.58,Ryan Additon,0.028
650662,KC,20190418,81.1,2.54,6.31,350.0,572191,519141,strikeout,called_strike,4.0,R,L,WAS,SF,S,2.0,,-0.75,2.47,Ryan Additon,-0.217
650663,FF,20190418,92.2,2.4,6.22,161.0,572191,519141,,ball,11.0,R,L,WAS,SF,B,,,-1.13,2.6,Ryan Additon,0.042
650664,FF,20190418,92.5,2.57,6.23,163.0,572191,519141,,ball,11.0,R,L,WAS,SF,B,,,-0.76,3.74,Ryan Additon,0.019
650665,FF,20190418,92.0,2.62,6.19,161.0,572191,519141,,swinging_strike,5.0,R,L,WAS,SF,S,,,0.18,2.71,Ryan Additon,-0.052
650666,KC,20190418,80.2,2.76,6.23,352.0,572191,519141,,called_strike,12.0,R,L,WAS,SF,S,,,1.08,2.67,Ryan Additon,-0.039
650667,FT,20190418,91.9,2.32,6.25,126.0,519141,571578,strikeout,swinging_strike,7.0,R,L,WAS,SF,S,2.0,,-0.6,2.06,Ryan Additon,-0.07
650668,SL,20190418,78.9,2.59,6.41,268.0,519141,571578,,swinging_strike,7.0,R,L,WAS,SF,S,,,-0.42,2.09,Ryan Additon,-0.026
650669,FT,20190418,89.8,2.41,6.36,115.0,519141,571578,,called_strike,8.0,R,L,WAS,SF,S,,,-0.1,1.86,Ryan Additon,-0.019
650670,FT,20190418,92.6,2.43,6.21,115.0,456124,571578,field_out,hit_into_play,14.0,R,L,WAS,SF,X,3.0,ground_ball,1.26,1.37,Ryan Additon,-0.106
650671,FT,20190418,92.1,2.41,6.36,128.0,456124,571578,,called_strike,14.0,R,L,WAS,SF,S,,,0.86,1.58,Ryan Additon,-0.041
650672,FT,20190418,90.4,2.27,6.33,136.0,456124,571578,,called_strike,9.0,R,L,WAS,SF,S,,,0.54,1.64,Ryan Additon,-0.03
650673,SL,20190418,82.5,2.48,6.29,281.0,500208,571578,strikeout,swinging_strike_blocked,13.0,R,L,WAS,SF,S,2.0,,-0.9,0.69,Ryan Additon,-0.217
650674,SL,20190418,80.7,2.49,6.34,316.0,500208,571578,,swinging_strike,13.0,R,L,WAS,SF,S,,,-0.66,1.1,Ryan Additon,-0.073
650675,CH,20190418,81.2,2.66,6.32,139.0,500208,571578,,ball,14.0,R,L,WAS,SF,B,,,1.3,1.9,Ryan Additon,0.054
650676,FT,20190418,90.5,2.32,6.41,126.0,500208,571578,,ball,14.0,R,L,WAS,SF,B,,,0.7,1.04,Ryan Additon,0.027
650677,FT,20190418,91.5,2.37,6.35,132.0,500208,571578,,called_strike,9.0,R,L,WAS,SF,S,,,0.64,1.8,Ryan Additon,-0.039
650678,KC,20190418,80.9,2.55,6.24,347.0,571578,519141,strikeout,swinging_strike,13.0,L,L,WAS,SF,S,2.0,,-0.7,1.43,Ryan Additon,-0.099
650679,FF,20190418,92.5,2.51,6.27,163.0,571578,519141,,foul,4.0,L,L,WAS,SF,S,,,-0.63,2.34,Ryan Additon,0.0
650680,KC,20190418,81.2,2.62,6.25,338.0,571578,519141,,ball,12.0,L,L,WAS,SF,B,,,0.41,4.57,Ryan Additon,0.019
650681,FF,20190418,91.4,2.72,6.24,158.0,571578,519141,,swinging_strike,1.0,L,L,WAS,SF,S,,,-0.75,3.25,Ryan Additon,-0.028
650682,FF,20190418,92.2,2.5,6.24,162.0,571578,519141,,ball,11.0,L,L,WAS,SF,B,,,-0.94,3.42,Ryan Additon,0.012
650683,FF,20190418,91.4,2.59,6.26,158.0,571578,519141,,called_strike,13.0,L,L,WAS,SF,S,,,-0.89,1.94,Ryan Additon,-0.019
650684,FT,20190418,90.4,2.79,6.24,140.0,594694,519141,field_out,hit_into_play,5.0,R,L,WAS,SF,X,5.0,ground_ball,0.26,2.31,Ryan Additon,0.036
650685,FT,20190418,90.4,2.79,6.26,136.0,572821,519141,field_out,hit_into_play,3.0,R,L,WAS,SF,X,6.0,ground_ball,0.83,2.44,Ryan Additon,-0.248
650686,FF,20190418,90.1,2.49,6.46,161.0,543063,571578,field_out,hit_into_play,8.0,L,L,WAS,SF,X,5.0,popup,0.17,2.01,Ryan Additon,-0.155
650687,FF,20190418,91.2,2.37,6.38,164.0,543063,571578,,ball,13.0,L,L,WAS,SF,B,,,-1.22,1.46,Ryan Additon,0.025
650688,FF,20190418,90.0,2.35,6.49,157.0,543063,571578,,ball,13.0,L,L,WAS,SF,B,,,-0.66,0.99,Ryan Additon,0.015
650689,FT,20190418,89.5,2.38,6.31,128.0,446334,571578,field_out,hit_into_play,6.0,R,L,WAS,SF,X,8.0,fly_ball,0.62,2.58,Ryan Additon,-0.206
650690,CU,20190418,69.0,2.69,6.54,272.0,446334,571578,,ball,3.0,R,L,WAS,SF,B,,,0.53,3.55,Ryan Additon,0.028
650691,FT,20190418,89.9,2.36,6.26,126.0,474832,571578,field_out,hit_into_play,8.0,L,L,WAS,SF,X,6.0,ground_ball,0.25,1.58,Ryan Additon,-0.29
650692,SL,20190418,80.2,2.44,6.32,273.0,474832,571578,,ball,13.0,L,L,WAS,SF,B,,,-1.85,0.54,Ryan Additon,0.054
650693,SL,20190418,78.4,2.47,6.43,243.0,474832,571578,,foul,7.0,L,L,WAS,SF,S,,,-0.79,1.81,Ryan Additon,-0.05
650694,FF,20190418,90.1,2.22,6.51,166.0,474832,571578,,ball,11.0,L,L,WAS,SF,B,,,-1.62,2.74,Ryan Additon,0.037
650695,KC,20190418,82.3,2.46,6.3,337.0,543228,519141,field_out,hit_into_play,5.0,R,L,WAS,SF,X,9.0,fly_ball,0.2,2.68,Ryan Additon,-0.275
650696,KC,20190418,82.3,2.49,6.23,347.0,543228,519141,,foul,2.0,R,L,WAS,SF,S,,,0.18,2.84,Ryan Additon,-0.071
650697,FF,20190418,92.5,2.53,6.39,159.0,543228,519141,,ball,12.0,R,L,WAS,SF,B,,,0.21,4.98,Ryan Additon,0.033
650698,FF,20190418,93.9,2.47,6.38,157.0,543228,519141,,ball,12.0,R,L,WAS,SF,B,,,0.94,3.9,Ryan Additon,0.017
650699,KC,20190418,81.8,2.52,6.23,350.0,543228,519141,,called_strike,4.0,R,L,WAS,SF,S,,,-0.37,2.09,Ryan Additon,-0.042
650700,FT,20190418,93.6,2.39,6.34,137.0,475582,519141,double,hit_into_play,8.0,R,L,WAS,SF,X,9.0,line_drive,-0.22,1.68,Ryan Additon,0.712
650701,FF,20190418,94.2,2.46,6.28,163.0,475582,519141,,foul,14.0,R,L,WAS,SF,S,,,1.07,2.32,Ryan Additon,0.0
650702,FT,20190418,93.7,2.45,6.31,141.0,475582,519141,,foul,5.0,R,L,WAS,SF,S,,,0.1,2.3,Ryan Additon,0.0
650703,FF,20190418,93.7,2.51,6.35,159.0,475582,519141,,ball,12.0,R,L,WAS,SF,B,,,1.62,2.97,Ryan Additon,0.066
650704,FC,20190418,88.9,2.63,6.25,161.0,475582,519141,,foul,4.0,R,L,WAS,SF,S,,,-0.31,2.27,Ryan Additon,-0.08
650705,FT,20190418,92.4,2.61,6.29,143.0,475582,519141,,foul,8.0,R,L,WAS,SF,S,,,0.1,1.98,Ryan Additon,-0.053
650706,KC,20190418,81.0,2.54,6.29,332.0,475582,519141,,ball,12.0,R,L,WAS,SF,B,,,0.56,4.49,Ryan Additon,0.046
650707,FT,20190418,91.5,2.66,6.34,138.0,475582,519141,,ball,12.0,R,L,WAS,SF,B,,,1.13,3.47,Ryan Additon,0.035
650708,FF,20190418,94.1,2.58,6.21,161.0,665742,519141,walk,ball,12.0,L,L,WAS,SF,B,,,0.53,3.78,Ryan Additon,0.072
650709,FF,20190418,93.3,2.67,6.32,159.0,665742,519141,,foul,4.0,L,L,WAS,SF,S,,,-0.37,2.5,Ryan Additon,-0.025
650710,KC,20190418,81.7,2.68,6.26,335.0,665742,519141,,ball,11.0,L,L,WAS,SF,B,,,-0.05,4.0,Ryan Additon,0.042
650711,FT,20190418,93.7,2.7,6.24,141.0,665742,519141,,ball,14.0,L,L,WAS,SF,B,,,0.83,1.27,Ryan Additon,0.025
650712,KC,20190418,81.4,2.7,6.28,350.0,665742,519141,,ball,7.0,L,L,WAS,SF,B,,,-0.81,1.62,Ryan Additon,0.015
650713,FC,20190418,89.5,2.83,6.1,174.0,543685,519141,strikeout,called_strike,14.0,R,L,WAS,SF,S,2.0,,0.9,2.11,Ryan Additon,-0.231
650714,FF,20190418,94.4,2.52,6.3,164.0,543685,519141,,foul,1.0,R,L,WAS,SF,S,,,-0.34,3.04,Ryan Additon,0.0
650715,FF,20190418,94.0,2.56,6.22,163.0,543685,519141,,ball,11.0,R,L,WAS,SF,B,,,-0.92,3.48,Ryan Additon,0.075
650716,CH,20190418,86.7,2.68,6.17,140.0,543685,519141,,swinging_strike,14.0,R,L,WAS,SF,S,,,0.4,1.07,Ryan Additon,-0.053
650717,FF,20190418,90.9,2.8,6.2,177.0,543685,519141,,ball,13.0,R,L,WAS,SF,B,,,-1.38,1.66,Ryan Additon,0.04
650718,FF,20190418,92.6,2.72,6.23,149.0,543685,519141,,called_strike,8.0,R,L,WAS,SF,S,,,-0.16,1.56,Ryan Additon,-0.037
650719,KC,20190418,79.4,2.73,6.2,346.0,543685,519141,,ball,14.0,R,L,WAS,SF,B,,,0.0,1.29,Ryan Additon,0.028
650720,FF,20190418,90.6,2.94,6.21,176.0,645302,519141,strikeout,swinging_strike,12.0,R,L,WAS,SF,S,2.0,,0.96,3.7,Ryan Additon,-0.217
650721,FF,20190418,93.8,2.49,6.39,161.0,645302,519141,,ball,11.0,R,L,WAS,SF,B,,,-0.57,4.31,Ryan Additon,0.042
650722,FT,20190418,92.2,2.86,6.22,135.0,645302,519141,,foul,5.0,R,L,WAS,SF,S,,,0.19,2.2,Ryan Additon,-0.061
650723,KC,20190418,81.4,2.76,6.21,346.0,645302,519141,,ball,13.0,R,L,WAS,SF,B,,,-1.59,1.71,Ryan Additon,0.027
650724,FT,20190418,90.5,2.8,6.27,141.0,645302,519141,,foul,5.0,R,L,WAS,SF,S,,,0.17,2.55,Ryan Additon,-0.039
650725,SL,20190418,81.6,2.39,6.19,289.0,607680,571578,strikeout,swinging_strike_blocked,13.0,R,L,WAS,SF,S,2.0,,-1.21,0.37,Ryan Additon,-0.07
650726,SL,20190418,81.8,2.33,6.28,253.0,607680,571578,,swinging_strike,13.0,R,L,WAS,SF,S,,,-0.89,1.16,Ryan Additon,-0.026
650727,CU,20190418,65.5,2.53,6.55,244.0,607680,571578,,called_strike,5.0,R,L,WAS,SF,S,,,0.12,2.02,Ryan Additon,-0.019
650728,FT,20190418,92.2,2.42,6.2,133.0,592122,571578,field_out,hit_into_play,14.0,R,L,WAS,SF,X,1.0,ground_ball,0.48,1.16,Ryan Additon,-0.231
650729,SL,20190418,81.3,2.45,6.2,295.0,592122,571578,,ball,13.0,R,L,WAS,SF,B,,,-0.42,0.71,Ryan Additon,0.075
650730,SL,20190418,81.8,2.52,6.18,241.0,592122,571578,,ball,13.0,R,L,WAS,SF,B,,,-0.61,-1.37,Ryan Additon,0.031
650731,FT,20190418,92.0,2.34,6.3,139.0,592122,571578,,swinging_strike,6.0,R,L,WAS,SF,S,,,0.33,2.43,Ryan Additon,-0.044
650732,FT,20190418,91.2,2.29,6.35,136.0,592122,571578,,foul,14.0,R,L,WAS,SF,S,,,0.41,1.42,Ryan Additon,-0.037
650733,FT,20190418,91.2,2.31,6.33,130.0,592122,571578,,ball,14.0,R,L,WAS,SF,B,,,0.39,1.09,Ryan Additon,0.028
650734,FT,20190418,91.9,2.14,6.27,124.0,621453,571578,strikeout,called_strike,7.0,L,L,WAS,SF,S,2.0,,-0.57,1.82,Ryan Additon,-0.175
650735,SL,20190418,80.3,2.41,6.29,260.0,621453,571578,,swinging_strike,7.0,L,L,WAS,SF,S,,,-0.64,1.95,Ryan Additon,-0.061
650736,FF,20190418,91.2,2.32,6.46,164.0,621453,571578,,foul,11.0,L,L,WAS,SF,S,,,-0.84,2.6,Ryan Additon,-0.05
650737,FF,20190418,90.4,2.2,6.48,150.0,621453,571578,,ball,13.0,L,L,WAS,SF,B,,,-0.14,1.3,Ryan Additon,0.037
663434,FT,20190414,90.8,2.21,5.77,119.0,621573,501625,grounded_into_double_play,hit_into_play,6.0,R,L,MIA,PHI,X,6.0,ground_ball,0.48,2.03,Ryan Additon,-0.501
663435,FT,20190414,90.7,2.24,5.76,125.0,621573,501625,,ball,12.0,R,L,MIA,PHI,B,,,0.82,3.54,Ryan Additon,0.077
663436,FT,20190414,91.8,2.12,5.85,125.0,621573,501625,,ball,13.0,R,L,MIA,PHI,B,,,-1.0,1.18,Ryan Additon,0.043
663437,FT,20190414,90.2,2.28,5.7,119.0,516770,501625,force_out,hit_into_play,9.0,R,L,MIA,PHI,X,4.0,ground_ball,0.36,2.16,Ryan Additon,-0.506
663438,CH,20190414,81.3,2.16,5.76,102.0,435522,501625,single,hit_into_play,9.0,R,L,MIA,PHI,X,7.0,line_drive,0.42,1.73,Ryan Additon,0.42
663439,CH,20190414,82.0,2.16,5.76,102.0,435522,501625,,ball,14.0,R,L,MIA,PHI,B,,,1.21,1.99,Ryan Additon,0.027
663440,FT,20190414,91.2,2.21,5.81,128.0,435522,501625,,called_strike,5.0,R,L,MIA,PHI,S,,,0.01,2.35,Ryan Additon,-0.039
663441,FF,20190414,91.9,1.69,6.04,167.0,656555,612672,strikeout,called_strike,8.0,R,L,MIA,PHI,S,2.0,,-0.23,1.9,Ryan Additon,-0.137
663442,SL,20190414,82.3,1.6,6.02,265.0,656555,612672,,ball,13.0,R,L,MIA,PHI,B,,,-1.4,-0.12,Ryan Additon,0.038
663443,FF,20190414,92.1,1.56,6.1,163.0,656555,612672,,ball,11.0,R,L,MIA,PHI,B,,,-0.13,4.04,Ryan Additon,0.019
663444,SL,20190414,83.7,1.67,6.01,235.0,656555,612672,,called_strike,6.0,R,L,MIA,PHI,S,,,0.65,2.49,Ryan Additon,-0.028
663445,FF,20190414,90.7,1.78,6.15,162.0,656555,612672,,ball,12.0,R,L,MIA,PHI,B,,,1.46,4.19,Ryan Additon,0.012
663446,CU,20190414,75.5,1.54,6.0,325.0,656555,612672,,called_strike,4.0,R,L,MIA,PHI,S,,,-0.36,2.77,Ryan Additon,-0.019
663447,FF,20190414,91.4,1.75,6.11,162.0,547180,612672,field_out,hit_into_play,3.0,L,L,MIA,PHI,X,9.0,line_drive,0.64,2.79,Ryan Additon,-0.231
663448,FF,20190414,90.8,1.6,6.08,174.0,547180,612672,,foul,11.0,L,L,MIA,PHI,S,,,-0.84,2.72,Ryan Additon,-0.061
663449,FF,20190414,91.7,1.68,6.12,168.0,547180,612672,,foul,7.0,L,L,MIA,PHI,S,,,-0.54,1.77,Ryan Additon,-0.05
663450,FF,20190414,92.2,1.58,6.13,165.0,547180,612672,,ball,13.0,L,L,MIA,PHI,B,,,-0.75,1.3,Ryan Additon,0.086
663451,FF,20190414,91.0,1.68,6.09,168.0,547180,612672,,ball,13.0,L,L,MIA,PHI,B,,,-0.57,1.39,Ryan Additon,0.049
663452,CU,20190414,74.0,1.5,5.97,341.0,547180,612672,,ball,12.0,L,L,MIA,PHI,B,,,0.91,3.82,Ryan Additon,0.028
663453,SL,20190414,81.9,1.75,6.02,288.0,516416,612672,home_run,hit_into_play,13.0,R,L,MIA,PHI,X,,fly_ball,-0.49,1.15,Ryan Additon,1.491
663454,FF,20190414,91.3,1.82,6.09,166.0,516416,612672,,foul,11.0,R,L,MIA,PHI,S,,,-0.01,3.43,Ryan Additon,0.0
663455,FF,20190414,91.8,1.81,6.1,169.0,516416,612672,,foul,3.0,R,L,MIA,PHI,S,,,0.33,2.97,Ryan Additon,-0.108
663456,SL,20190414,84.7,1.88,5.96,238.0,516416,612672,,foul,13.0,R,L,MIA,PHI,S,,,-0.44,1.12,Ryan Additon,-0.069
663457,FF,20190414,91.7,1.72,6.13,166.0,457705,612672,triple,hit_into_play,6.0,R,L,MIA,PHI,X,7.0,fly_ball,0.65,2.08,Ryan Additon,0.703
663458,SL,20190414,81.4,1.61,6.07,298.0,457705,612672,,ball,13.0,R,L,MIA,PHI,B,,,-0.69,0.2,Ryan Additon,0.031
663459,FF,20190414,92.6,1.64,6.07,164.0,457705,612672,,foul,1.0,R,L,MIA,PHI,S,,,-0.67,2.93,Ryan Additon,0.0
663460,FF,20190414,91.5,1.74,6.06,168.0,457705,612672,,foul,5.0,R,L,MIA,PHI,S,,,0.03,2.3,Ryan Additon,-0.044
663461,CH,20190414,84.0,1.66,6.02,139.0,457705,612672,,ball,12.0,R,L,MIA,PHI,B,,,1.06,3.14,Ryan Additon,0.022
663462,CU,20190414,69.8,1.41,5.9,322.0,457705,612672,,called_strike,3.0,R,L,MIA,PHI,S,,,0.41,3.05,Ryan Additon,-0.03
663463,FF,20190414,91.7,1.69,6.05,163.0,571437,612672,strikeout,called_strike,1.0,R,L,MIA,PHI,S,2.0,,-0.78,3.39,Ryan Additon,-0.175
663464,FF,20190414,91.8,1.68,6.06,160.0,571437,612672,,foul,5.0,R,L,MIA,PHI,S,,,-0.26,2.81,Ryan Additon,0.0
663465,CH,20190414,82.6,1.63,5.92,139.0,571437,612672,,foul,2.0,R,L,MIA,PHI,S,,,-0.22,3.05,Ryan Additon,-0.061
663466,CU,20190414,69.9,1.34,5.95,314.0,571437,612672,,ball,3.0,R,L,MIA,PHI,B,,,0.51,3.53,Ryan Additon,0.027
663467,FF,20190414,90.8,2.03,6.03,163.0,571437,612672,,called_strike,6.0,R,L,MIA,PHI,S,,,0.71,2.53,Ryan Additon,-0.039
663468,SL,20190414,87.1,-1.7,6.01,115.0,605119,644364,strikeout,swinging_strike,14.0,R,R,MIA,PHI,S,2.0,,1.28,1.41,Ryan Additon,-0.081
663469,SL,20190414,85.8,-1.88,5.99,113.0,605119,644364,,swinging_strike,14.0,R,R,MIA,PHI,S,,,0.9,2.25,Ryan Additon,-0.028
663470,SL,20190414,84.3,-1.83,6.02,87.0,605119,644364,,foul,8.0,R,R,MIA,PHI,S,,,-0.08,1.96,Ryan Additon,-0.021
663471,SL,20190414,85.9,-2.03,5.88,155.0,605119,644364,,ball,14.0,R,R,MIA,PHI,B,,,1.29,1.03,Ryan Additon,0.015
663472,SL,20190414,86.3,-1.82,6.01,127.0,641154,644364,strikeout,swinging_strike,14.0,L,R,MIA,PHI,S,2.0,,0.93,1.53,Ryan Additon,-0.125
663473,FT,20190414,95.8,-2.04,5.8,238.0,641154,644364,,foul,5.0,L,R,MIA,PHI,S,,,-0.25,2.69,Ryan Additon,-0.044
663474,SL,20190414,86.6,-1.77,5.98,164.0,641154,644364,,ball,14.0,L,R,MIA,PHI,B,,,1.57,1.62,Ryan Additon,0.022
663475,SL,20190414,83.9,-2.01,6.01,101.0,641154,644364,,swinging_strike,8.0,L,R,MIA,PHI,S,,,0.27,2.16,Ryan Additon,-0.03
663476,SL,20190414,87.7,-1.71,5.98,159.0,594011,644364,strikeout,swinging_strike,14.0,L,R,MIA,PHI,S,2.0,,1.53,1.38,Ryan Additon,-0.175
663477,SL,20190414,83.2,-2.12,6.06,116.0,594011,644364,,swinging_strike,14.0,L,R,MIA,PHI,S,,,1.1,1.78,Ryan Additon,-0.061
663478,FT,20190414,94.8,-2.37,5.76,242.0,594011,644364,,ball,11.0,L,R,MIA,PHI,B,,,-1.81,2.84,Ryan Additon,0.027
663479,SL,20190414,83.6,-2.27,6.04,164.0,594011,644364,,called_strike,5.0,L,R,MIA,PHI,S,,,0.02,2.46,Ryan Additon,-0.039
663480,FF,20190414,95.4,-0.72,6.69,198.0,595284,623433,strikeout,swinging_strike,1.0,L,R,MIA,PHI,S,2.0,,-0.43,3.06,Ryan Additon,-0.332
663481,CU,20190414,82.4,-0.41,6.72,5.0,595284,623433,,foul,5.0,L,R,MIA,PHI,S,,,0.12,2.09,Ryan Additon,-0.118
663482,CU,20190414,82.6,-0.63,6.69,150.0,595284,623433,,called_strike,1.0,L,R,MIA,PHI,S,,,-0.38,3.29,Ryan Additon,-0.055
663483,FF,20190414,95.4,-0.71,6.71,204.0,595284,623433,,ball,11.0,L,R,MIA,PHI,B,,,-0.62,3.5,Ryan Additon,0.046
663484,FF,20190414,94.9,-0.63,6.75,203.0,664068,623433,strikeout,swinging_strike,12.0,R,R,MIA,PHI,S,2.0,,0.08,3.6,Ryan Additon,-0.353
663485,FF,20190414,93.7,-0.65,6.74,199.0,664068,623433,,foul,8.0,R,R,MIA,PHI,S,,,0.2,2.0,Ryan Additon,0.0
663486,FF,20190414,95.0,-0.51,6.68,196.0,664068,623433,,called_strike,9.0,R,R,MIA,PHI,S,,,0.6,1.88,Ryan Additon,-0.09
663487,FF,20190414,95.7,-0.5,6.73,194.0,664068,623433,,called_strike,6.0,R,R,MIA,PHI,S,,,0.77,2.53,Ryan Additon,-0.084
663488,CU,20190414,80.0,-0.53,6.65,352.0,546318,623433,field_out,hit_into_play,8.0,L,R,MIA,PHI,X,9.0,fly_ball,0.14,1.94,Ryan Additon,-0.463
663489,CU,20190414,82.3,-0.45,6.66,38.0,546318,623433,,ball,12.0,L,R,MIA,PHI,B,,,0.71,3.29,Ryan Additon,0.071
