,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp
17208,14663,FS,20200924,85.9,-1.8,6.34,230.0,502110,502171,strikeout,swinging_strike,13.0,R,R,BOS,BAL,S,2.0,,-0.08,1.12,Ryan Wills,-0.208
17209,14664,SI,20200924,93.3,-1.67,6.11,214.0,502110,502171,,ball,12.0,R,R,BOS,BAL,B,,,0.48,3.85,Ryan Wills,0.06
17210,14665,FS,20200924,87.8,-1.92,6.25,227.0,502110,502171,,foul,4.0,R,R,BOS,BAL,S,,,-0.56,2.64,Ryan Wills,-0.047
17211,14666,FS,20200924,86.9,-1.94,6.22,226.0,502110,502171,,ball,13.0,R,R,BOS,BAL,B,,,-1.44,1.73,Ryan Wills,0.033
17212,14667,SI,20200924,92.4,-1.85,6.16,216.0,502110,502171,,ball,13.0,R,R,BOS,BAL,B,,,-1.88,2.36,Ryan Wills,0.02
17213,14668,SI,20200924,93.0,-1.73,6.19,201.0,502110,502171,,called_strike,9.0,R,R,BOS,BAL,S,,,0.57,2.18,Ryan Wills,-0.026
17214,14669,SI,20200924,92.0,-1.86,6.18,210.0,593428,502171,field_out,hit_into_play,7.0,R,R,BOS,BAL,X,6.0,ground_ball,-0.41,1.77,Ryan Wills,-0.209
17215,14670,KC,20200924,80.3,-1.88,6.17,25.0,593428,502171,,foul,4.0,R,R,BOS,BAL,S,,,-0.75,2.75,Ryan Wills,-0.042
17216,14671,CU,20200924,77.2,1.2,5.59,316.0,663624,527048,field_out,hit_into_play,13.0,R,L,BOS,BAL,X,1.0,ground_ball,-1.11,1.32,Ryan Wills,-0.067
17217,14672,FF,20200924,91.5,1.28,5.56,136.0,663624,527048,,foul,2.0,R,L,BOS,BAL,S,,,-0.02,3.76,Ryan Wills,0.0
17218,14673,FF,20200924,92.4,1.19,5.57,136.0,663624,527048,,swinging_strike,12.0,R,L,BOS,BAL,S,,,0.0,3.88,Ryan Wills,-0.027
17219,14674,CH,20200924,84.2,1.04,5.65,132.0,663624,527048,,foul,8.0,R,L,BOS,BAL,S,,,-0.17,2.31,Ryan Wills,-0.017
17220,14675,SI,20200924,91.6,1.3,5.51,135.0,578428,527048,home_run,hit_into_play,8.0,R,L,BOS,BAL,X,,fly_ball,-0.03,1.92,Ryan Wills,1.017
17221,14676,SI,20200924,93.2,1.18,5.56,138.0,578428,527048,,called_strike,3.0,R,L,BOS,BAL,S,,,0.51,3.09,Ryan Wills,-0.017
17222,14677,SI,20200924,92.7,0.98,5.58,134.0,593643,527048,sac_fly,hit_into_play,4.0,R,L,BOS,BAL,X,8.0,fly_ball,-0.72,2.74,Ryan Wills,0.003
17223,14678,SI,20200924,92.2,1.51,5.48,133.0,593643,527048,,foul,12.0,R,L,BOS,BAL,S,,,0.86,2.58,Ryan Wills,-0.084
17224,14679,FC,20200924,90.8,1.08,5.53,156.0,593643,527048,,foul,11.0,R,L,BOS,BAL,S,,,-1.8,2.61,Ryan Wills,-0.083
17225,14680,SI,20200924,93.2,1.21,5.56,134.0,656775,527048,sac_bunt,hit_into_play,12.0,R,L,BOS,BAL,X,2.0,ground_ball,0.56,3.4,Ryan Wills,0.015
17226,14681,CH,20200924,82.9,1.3,5.66,134.0,656775,527048,,foul_bunt,5.0,R,L,BOS,BAL,S,,,0.03,2.23,Ryan Wills,-0.088
17227,14682,CU,20200924,77.5,1.26,5.61,314.0,656775,527048,,ball,13.0,R,L,BOS,BAL,B,,,-0.98,1.72,Ryan Wills,0.068
17228,14683,FC,20200924,89.5,1.23,5.45,150.0,602104,527048,double,hit_into_play,4.0,R,L,BOS,BAL,X,,fly_ball,-0.59,2.39,Ryan Wills,1.018
17229,14684,CH,20200924,84.9,1.18,5.63,124.0,602104,527048,,called_strike,5.0,R,L,BOS,BAL,S,,,-0.24,2.55,Ryan Wills,-0.067
17230,14685,FF,20200924,93.0,1.11,5.46,134.0,547004,527048,double,hit_into_play,8.0,L,L,BOS,BAL,X,7.0,line_drive,0.08,1.87,Ryan Wills,0.532
17231,14686,SI,20200924,90.3,1.43,5.62,136.0,547004,527048,,ball,12.0,L,L,BOS,BAL,B,,,1.22,3.64,Ryan Wills,0.06
17232,14687,FF,20200924,93.0,1.08,5.54,139.0,547004,527048,,ball,13.0,L,L,BOS,BAL,B,,,-1.48,2.2,Ryan Wills,0.041
17233,14688,KC,20200924,81.6,-1.9,6.17,20.0,646240,502171,field_out,hit_into_play,7.0,L,R,BOS,BAL,X,7.0,fly_ball,-0.48,1.59,Ryan Wills,-0.333
17234,14689,FS,20200924,87.8,-1.87,6.23,226.0,657077,502171,field_out,hit_into_play,4.0,L,R,BOS,BAL,X,4.0,ground_ball,-0.34,2.42,Ryan Wills,-0.329
17235,14690,SI,20200924,92.5,-1.76,6.1,216.0,657077,502171,,called_strike,9.0,L,R,BOS,BAL,S,,,0.79,1.68,Ryan Wills,-0.062
17236,14691,KC,20200924,81.5,-1.75,6.18,13.0,657077,502171,,blocked_ball,14.0,L,R,BOS,BAL,B,,,1.08,0.1,Ryan Wills,0.031
17237,14692,SI,20200924,92.7,-1.8,6.11,212.0,624414,502171,single,hit_into_play,13.0,R,R,BOS,BAL,X,7.0,ground_ball,-0.06,1.35,Ryan Wills,0.225
17238,14693,FS,20200924,87.1,-1.81,6.21,229.0,624414,502171,,ball,14.0,R,R,BOS,BAL,B,,,0.95,2.09,Ryan Wills,0.06
17239,14694,SI,20200924,92.7,-1.76,6.2,212.0,624414,502171,,foul,4.0,R,R,BOS,BAL,S,,,-0.76,2.14,Ryan Wills,0.0
17240,14695,FS,20200924,87.0,-1.81,6.25,227.0,624414,502171,,ball,14.0,R,R,BOS,BAL,B,,,0.42,-0.01,Ryan Wills,0.03
17241,14696,SI,20200924,93.2,-1.75,6.14,213.0,624414,502171,,ball,14.0,R,R,BOS,BAL,B,,,1.08,2.07,Ryan Wills,0.015
17242,14697,FS,20200924,86.8,-1.78,6.32,222.0,624414,502171,,foul,13.0,R,R,BOS,BAL,S,,,-0.23,0.67,Ryan Wills,0.0
17243,14698,KC,20200924,82.6,-1.71,6.13,19.0,624414,502171,,foul,8.0,R,R,BOS,BAL,S,,,-0.11,1.98,Ryan Wills,-0.039
17244,14699,SI,20200924,92.6,-1.71,6.25,209.0,624414,502171,,called_strike,6.0,R,R,BOS,BAL,S,,,0.72,2.14,Ryan Wills,-0.026
17245,14700,SI,20200924,92.1,-1.84,6.29,208.0,656308,502171,field_out,hit_into_play,5.0,R,R,BOS,BAL,X,4.0,ground_ball,-0.26,2.52,Ryan Wills,-0.25
17246,14701,FC,20200924,90.1,1.34,5.35,151.0,642162,527048,field_out,hit_into_play,8.0,R,L,BOS,BAL,X,9.0,line_drive,-0.18,2.0,Ryan Wills,-0.177
17247,14702,CU,20200924,80.3,1.14,5.56,324.0,642162,527048,,swinging_strike_blocked,13.0,R,L,BOS,BAL,S,,,-1.11,0.4,Ryan Wills,-0.057
17248,14703,FF,20200924,93.4,1.02,5.54,137.0,642162,527048,,ball,1.0,R,L,BOS,BAL,B,,,-0.56,3.3,Ryan Wills,0.023
17249,14704,CU,20200924,79.9,1.27,5.59,326.0,642162,527048,,swinging_strike,13.0,R,L,BOS,BAL,S,,,-1.36,0.98,Ryan Wills,-0.041
17250,14705,SI,20200924,94.6,0.83,5.6,142.0,669720,527048,strikeout,called_strike,13.0,R,L,BOS,BAL,S,2.0,,-1.21,2.05,Ryan Wills,-0.206
17251,14706,FF,20200924,93.0,1.06,5.57,138.0,669720,527048,,foul,11.0,R,L,BOS,BAL,S,,,-1.1,3.05,Ryan Wills,0.0
17252,14707,CH,20200924,85.0,1.17,5.51,130.0,669720,527048,,blocked_ball,14.0,R,L,BOS,BAL,B,,,0.18,0.68,Ryan Wills,0.016
17253,14708,FC,20200924,89.8,1.16,5.49,155.0,669720,527048,,foul,11.0,R,L,BOS,BAL,S,,,-1.68,2.47,Ryan Wills,-0.059
17254,14709,FC,20200924,87.6,1.45,5.44,158.0,669720,527048,,foul,5.0,R,L,BOS,BAL,S,,,-0.05,2.42,Ryan Wills,-0.044
17255,14710,CH,20200924,84.6,1.33,5.52,129.0,600474,527048,single,hit_into_play,9.0,R,L,BOS,BAL,X,7.0,line_drive,0.36,1.83,Ryan Wills,0.271
17256,14711,SI,20200924,91.8,1.36,5.44,132.0,600474,527048,,called_strike,5.0,R,L,BOS,BAL,S,,,-0.14,2.07,Ryan Wills,-0.033
17257,14712,SI,20200924,90.9,1.31,5.62,136.0,600474,527048,,ball,13.0,R,L,BOS,BAL,B,,,-0.28,0.93,Ryan Wills,0.027
17258,14713,CU,20200924,77.5,1.27,5.67,318.0,663624,527048,field_out,hit_into_play,8.0,R,L,BOS,BAL,X,5.0,ground_ball,0.01,1.68,Ryan Wills,-0.291
17259,14714,CU,20200924,76.4,1.33,5.73,312.0,663624,527048,,ball,12.0,R,L,BOS,BAL,B,,,0.94,4.34,Ryan Wills,0.041
17260,14715,SI,20200924,91.9,-1.8,6.12,211.0,656308,502171,caught_stealing_3b,called_strike,8.0,R,R,BOS,BAL,S,2.0,,0.1,1.93,Ryan Wills,-0.532
17261,14716,SI,20200924,93.2,-1.85,6.21,211.0,656308,502171,,ball,11.0,R,R,BOS,BAL,B,,,-1.31,3.24,Ryan Wills,0.055
17262,14717,FS,20200924,85.9,-1.91,6.21,231.0,666915,502171,walk,ball,14.0,R,R,BOS,BAL,B,,,0.59,1.39,Ryan Wills,0.144
17263,14718,SI,20200924,93.0,-1.7,6.13,214.0,666915,502171,,ball,12.0,R,R,BOS,BAL,B,,,1.16,3.42,Ryan Wills,0.081
17264,14719,SI,20200924,93.0,-1.87,6.08,218.0,666915,502171,,foul,2.0,R,R,BOS,BAL,S,,,-0.08,3.02,Ryan Wills,0.0
17265,14720,SI,20200924,92.8,-1.99,6.11,215.0,666915,502171,,ball,11.0,R,R,BOS,BAL,B,,,-2.17,3.07,Ryan Wills,0.013
17266,14721,SI,20200924,92.9,-1.65,6.14,214.0,666915,502171,,ball,14.0,R,R,BOS,BAL,B,,,0.79,1.22,Ryan Wills,0.018
17267,14722,SI,20200924,91.6,-1.93,6.16,216.0,666915,502171,,foul,11.0,R,R,BOS,BAL,S,,,-1.23,2.62,Ryan Wills,-0.053
17268,14723,SI,20200924,92.4,-1.92,6.21,212.0,666915,502171,,called_strike,5.0,R,R,BOS,BAL,S,,,0.23,2.99,Ryan Wills,-0.041
17269,14724,FS,20200924,86.5,-1.87,6.26,228.0,598265,502171,strikeout,swinging_strike,13.0,L,R,BOS,BAL,S,2.0,,-1.07,1.94,Ryan Wills,-0.19
17270,14725,FS,20200924,85.9,-1.93,6.24,239.0,598265,502171,,swinging_strike,5.0,L,R,BOS,BAL,S,,,-0.09,2.45,Ryan Wills,-0.059
17271,14726,KC,20200924,80.7,-1.8,6.28,24.0,598265,502171,,foul,13.0,L,R,BOS,BAL,S,,,-0.1,1.19,Ryan Wills,-0.044
17272,14727,SI,20200924,92.7,-1.83,6.12,214.0,543877,502171,force_out,hit_into_play,13.0,R,R,BOS,BAL,X,5.0,ground_ball,-0.92,1.97,Ryan Wills,-0.455
17273,14728,SI,20200924,92.3,-1.84,6.17,212.0,543877,502171,,foul,4.0,R,R,BOS,BAL,S,,,-0.42,2.11,Ryan Wills,0.0
17274,14729,FS,20200924,87.4,-1.94,6.27,230.0,543877,502171,,swinging_strike,8.0,R,R,BOS,BAL,S,,,-0.24,1.68,Ryan Wills,-0.095
17275,14730,SI,20200924,92.4,-1.83,6.21,214.0,543877,502171,,called_strike,2.0,R,R,BOS,BAL,S,,,0.06,2.94,Ryan Wills,-0.096
17276,14731,SI,20200924,92.7,-1.98,6.1,215.0,543877,502171,,ball,13.0,R,R,BOS,BAL,B,,,-1.86,2.19,Ryan Wills,0.108
17277,14732,SI,20200924,92.7,-1.77,6.28,212.0,543877,502171,,ball,11.0,R,R,BOS,BAL,B,,,-1.31,3.42,Ryan Wills,0.039
17278,14733,KC,20200924,81.6,-1.9,6.13,20.0,502110,502171,single,hit_into_play,4.0,R,R,BOS,BAL,X,8.0,line_drive,-0.6,2.45,Ryan Wills,0.407
17279,14734,SI,20200924,91.3,-1.83,6.17,212.0,502110,502171,,called_strike,14.0,R,R,BOS,BAL,S,,,0.85,2.52,Ryan Wills,-0.05
17280,14735,SI,20200924,92.0,-1.84,6.22,221.0,502110,502171,,ball,8.0,R,R,BOS,BAL,B,,,0.11,1.62,Ryan Wills,0.041
17281,14736,SI,20200924,93.6,0.89,5.61,139.0,578428,527048,field_out,hit_into_play,1.0,R,L,BOS,BAL,X,9.0,line_drive,-0.42,2.97,Ryan Wills,-0.205
17282,14737,CH,20200924,86.1,1.09,5.55,130.0,578428,527048,,swinging_strike,8.0,R,L,BOS,BAL,S,,,-0.07,1.77,Ryan Wills,-0.076
17283,14738,FC,20200924,89.3,1.39,5.36,150.0,578428,527048,,called_strike,9.0,R,L,BOS,BAL,S,,,0.56,1.45,Ryan Wills,-0.051
17284,14739,FF,20200924,93.4,1.0,5.54,136.0,593643,527048,double_play,hit_into_play,11.0,R,L,BOS,BAL,X,7.0,line_drive,-0.32,3.6,Ryan Wills,-0.223
17285,14740,FC,20200924,91.8,1.19,5.45,145.0,593643,527048,,foul,13.0,R,L,BOS,BAL,S,,,-1.13,1.95,Ryan Wills,0.0
17286,14741,CH,20200924,86.8,0.99,5.57,132.0,593643,527048,,foul,8.0,R,L,BOS,BAL,S,,,-0.16,1.71,Ryan Wills,0.0
17287,14742,FC,20200924,89.8,1.12,5.49,154.0,593643,527048,,foul,13.0,R,L,BOS,BAL,S,,,-1.03,1.83,Ryan Wills,0.0
17288,14743,FC,20200924,89.4,1.18,5.43,158.0,593643,527048,,foul,13.0,R,L,BOS,BAL,S,,,-1.58,2.2,Ryan Wills,-0.059
17289,14744,FC,20200924,90.1,1.28,5.47,150.0,593643,527048,,foul,7.0,R,L,BOS,BAL,S,,,-0.62,2.11,Ryan Wills,-0.103
17290,14745,SI,20200924,94.6,1.03,5.46,139.0,656775,527048,double,hit_into_play,13.0,R,L,BOS,BAL,X,7.0,line_drive,-0.6,1.28,Ryan Wills,1.294
17291,14746,CU,20200924,79.7,1.12,5.5,328.0,656775,527048,,blocked_ball,13.0,R,L,BOS,BAL,B,,,-1.49,-0.91,Ryan Wills,0.274
17292,14747,CH,20200924,84.2,1.13,5.74,126.0,656775,527048,,foul,9.0,R,L,BOS,BAL,S,,,0.5,1.88,Ryan Wills,0.0
17293,14748,SI,20200924,93.4,0.88,5.58,137.0,656775,527048,,ball,11.0,R,L,BOS,BAL,B,,,-1.64,2.92,Ryan Wills,0.189
17294,14749,CU,20200924,79.1,1.06,5.54,318.0,656775,527048,,called_strike,13.0,R,L,BOS,BAL,S,,,-0.96,1.86,Ryan Wills,-0.241
17295,14750,FF,20200924,92.1,1.1,5.61,134.0,656775,527048,,ball,12.0,R,L,BOS,BAL,B,,,0.03,4.59,Ryan Wills,0.066
17296,14751,FC,20200924,89.2,1.29,5.44,144.0,656775,527048,,foul,13.0,R,L,BOS,BAL,S,,,-1.14,1.05,Ryan Wills,-0.113
17297,14752,FC,20200924,89.9,1.39,5.42,135.0,602104,527048,walk,blocked_ball,13.0,R,L,BOS,BAL,B,,,-0.33,0.54,Ryan Wills,0.37
17298,14753,SI,20200924,91.7,1.19,5.56,136.0,602104,527048,,ball,12.0,R,L,BOS,BAL,B,,,1.36,2.93,Ryan Wills,0.178
17299,14754,FC,20200924,90.3,1.16,5.4,138.0,602104,527048,,ball,13.0,R,L,BOS,BAL,B,,,-2.44,1.51,Ryan Wills,0.177
17300,14755,CH,20200924,83.5,1.09,5.81,128.0,602104,527048,,blocked_ball,13.0,R,L,BOS,BAL,B,,,-1.32,-0.3,Ryan Wills,-0.014
17301,14756,SI,20200924,93.0,0.99,5.53,136.0,602104,527048,,foul,8.0,R,L,BOS,BAL,S,,,0.15,2.04,Ryan Wills,-0.096
17302,14757,SI,20200924,92.7,1.05,5.5,136.0,547004,527048,single,hit_into_play,14.0,L,L,BOS,BAL,X,9.0,ground_ball,1.23,1.46,Ryan Wills,0.816
17303,14758,CH,20200924,84.2,1.16,5.59,129.0,642162,527048,single,hit_into_play,8.0,R,L,BOS,BAL,X,8.0,line_drive,0.0,1.55,Ryan Wills,0.606
17304,14759,FC,20200924,89.0,1.26,5.51,162.0,642162,527048,,ball,11.0,R,L,BOS,BAL,B,,,-1.35,2.74,Ryan Wills,0.05
17305,14760,FC,20200924,89.8,1.3,5.4,149.0,642162,527048,,blocked_ball,13.0,R,L,BOS,BAL,B,,,-0.12,0.49,Ryan Wills,0.068
17306,14761,CH,20200924,87.4,1.09,5.6,131.0,669720,527048,double,hit_into_play,8.0,R,L,BOS,BAL,X,7.0,line_drive,0.04,1.61,Ryan Wills,0.667
17307,14762,FC,20200924,90.9,1.23,5.53,159.0,669720,527048,,foul,13.0,R,L,BOS,BAL,S,,,-0.59,1.28,Ryan Wills,0.0
17308,14763,SI,20200924,93.0,1.07,5.68,138.0,669720,527048,,foul,11.0,R,L,BOS,BAL,S,,,-0.84,2.59,Ryan Wills,0.0
17309,14764,CH,20200924,85.1,1.25,5.64,130.0,669720,527048,,foul,14.0,R,L,BOS,BAL,S,,,0.46,0.96,Ryan Wills,0.0
17310,14765,SI,20200924,93.4,0.99,5.58,137.0,669720,527048,,ball,11.0,R,L,BOS,BAL,B,,,-1.09,2.52,Ryan Wills,0.035
17311,14766,SI,20200924,92.1,1.33,5.54,134.0,669720,527048,,foul,12.0,R,L,BOS,BAL,S,,,1.15,3.37,Ryan Wills,-0.06
17312,14767,SI,20200924,91.8,1.32,5.58,135.0,669720,527048,,ball,14.0,R,L,BOS,BAL,B,,,0.07,1.19,Ryan Wills,0.032
17313,14768,SI,20200924,90.7,1.3,5.74,137.0,669720,527048,,called_strike,6.0,R,L,BOS,BAL,S,,,0.54,2.8,Ryan Wills,-0.042
17314,14769,SI,20200924,92.6,-1.89,6.13,212.0,593428,502171,field_out,hit_into_play,7.0,R,R,BOS,BAL,X,6.0,ground_ball,-0.74,1.84,Ryan Wills,-0.078
17315,14770,SI,20200924,93.4,-1.91,6.15,211.0,593428,502171,,ball,13.0,R,R,BOS,BAL,B,,,-0.08,1.21,Ryan Wills,0.011
17316,14771,SI,20200924,92.7,-1.9,6.23,216.0,593428,502171,,foul,6.0,R,R,BOS,BAL,S,,,0.56,2.44,Ryan Wills,-0.027
17317,14772,KC,20200924,81.9,-2.0,6.25,19.0,593428,502171,,called_strike,4.0,R,R,BOS,BAL,S,,,-0.74,2.56,Ryan Wills,-0.017
17318,14773,KC,20200924,81.0,-1.95,6.12,27.0,646240,502171,grounded_into_double_play,hit_into_play,8.0,L,R,BOS,BAL,X,4.0,ground_ball,-0.12,1.77,Ryan Wills,-0.383
17319,14774,SI,20200924,92.5,-1.84,6.1,212.0,646240,502171,,called_strike,9.0,L,R,BOS,BAL,S,,,0.71,1.66,Ryan Wills,-0.067
17320,14775,SI,20200924,91.7,-2.05,6.19,210.0,646240,502171,,foul,13.0,L,R,BOS,BAL,S,,,-1.07,2.01,Ryan Wills,-0.049
17321,14776,FS,20200924,86.3,-2.02,6.24,227.0,657077,502171,walk,ball,11.0,L,R,BOS,BAL,B,,,-0.51,3.79,Ryan Wills,0.332
17322,14777,FS,20200924,86.2,-2.09,6.25,228.0,657077,502171,,swinging_strike,14.0,L,R,BOS,BAL,S,,,0.09,1.39,Ryan Wills,-0.094
17323,14778,SI,20200924,91.7,-1.85,6.13,215.0,657077,502171,,ball,14.0,L,R,BOS,BAL,B,,,0.97,1.5,Ryan Wills,0.122
17324,14779,SI,20200924,91.6,-1.88,6.25,217.0,657077,502171,,foul,8.0,L,R,BOS,BAL,S,,,0.07,2.17,Ryan Wills,-0.059
17325,14780,FS,20200924,86.0,-2.24,6.2,227.0,657077,502171,,ball,11.0,L,R,BOS,BAL,B,,,-1.23,3.0,Ryan Wills,0.06
17326,14781,SI,20200924,91.9,-1.95,6.17,216.0,657077,502171,,ball,13.0,L,R,BOS,BAL,B,,,0.0,1.08,Ryan Wills,0.041
17327,14782,SI,20200924,93.2,0.84,5.58,138.0,600474,527048,strikeout,called_strike,11.0,R,L,BOS,BAL,S,2.0,,-1.02,3.01,Ryan Wills,-0.344
17328,14783,CH,20200924,85.5,0.9,5.61,126.0,600474,527048,,ball,13.0,R,L,BOS,BAL,B,,,-1.24,1.6,Ryan Wills,0.081
17329,14784,FF,20200924,93.2,0.8,5.5,135.0,600474,527048,,ball,11.0,R,L,BOS,BAL,B,,,-1.51,3.06,Ryan Wills,0.013
17330,14785,SI,20200924,92.9,0.89,5.62,139.0,600474,527048,,ball,11.0,R,L,BOS,BAL,B,,,-0.84,3.59,Ryan Wills,0.018
17331,14786,CH,20200924,83.5,1.2,5.7,132.0,600474,527048,,called_strike,7.0,R,L,BOS,BAL,S,,,-0.5,1.45,Ryan Wills,-0.053
17332,14787,SI,20200924,91.8,1.13,5.57,135.0,600474,527048,,foul,12.0,R,L,BOS,BAL,S,,,1.11,2.58,Ryan Wills,-0.041
17333,14788,CH,20200924,85.5,1.0,5.64,129.0,663624,527048,field_out,hit_into_play,6.0,R,L,BOS,BAL,X,7.0,fly_ball,0.34,2.92,Ryan Wills,-0.314
17334,14789,SI,20200924,93.3,0.87,5.65,136.0,663624,527048,,foul,1.0,R,L,BOS,BAL,S,,,-0.56,3.26,Ryan Wills,0.0
17335,14790,SI,20200924,94.1,0.93,5.54,136.0,663624,527048,,ball,11.0,R,L,BOS,BAL,B,,,-1.33,2.98,Ryan Wills,0.065
17336,14791,FF,20200924,93.8,0.89,5.65,133.0,663624,527048,,ball,12.0,R,L,BOS,BAL,B,,,0.38,5.63,Ryan Wills,0.037
17337,14792,SI,20200924,93.7,0.94,5.67,143.0,663624,527048,,foul,4.0,R,L,BOS,BAL,S,,,-0.35,2.82,Ryan Wills,0.0
17338,14793,FC,20200924,89.7,1.21,5.47,157.0,663624,527048,,foul,8.0,R,L,BOS,BAL,S,,,0.12,2.05,Ryan Wills,0.0
17339,14794,CH,20200924,85.5,0.94,5.68,131.0,663624,527048,,foul,4.0,R,L,BOS,BAL,S,,,-0.6,2.37,Ryan Wills,-0.056
17340,14795,FC,20200924,91.6,1.07,5.49,149.0,663624,527048,,foul,5.0,R,L,BOS,BAL,S,,,-0.12,2.59,Ryan Wills,-0.062
17341,14796,CH,20200924,85.4,1.0,5.62,132.0,663624,527048,,ball,13.0,R,L,BOS,BAL,B,,,-1.16,0.88,Ryan Wills,0.031
17342,14797,FF,20200924,94.0,0.96,5.66,138.0,578428,527048,field_out,hit_into_play,2.0,R,L,BOS,BAL,X,8.0,fly_ball,-0.07,2.93,Ryan Wills,-0.343
17343,14798,CH,20200924,85.4,1.15,5.65,128.0,578428,527048,,swinging_strike,7.0,R,L,BOS,BAL,S,,,-0.33,1.66,Ryan Wills,-0.049
17344,14799,SI,20200924,92.6,1.2,5.6,137.0,593643,527048,single,hit_into_play,6.0,R,L,BOS,BAL,X,7.0,line_drive,0.62,2.67,Ryan Wills,0.397
44500,38917,SI,20200918,91.0,1.59,5.02,122.0,600524,595411,field_out,hit_into_play,14.0,R,L,BAL,TB,X,8.0,fly_ball,0.98,2.18,Ryan Wills,-0.096
44501,38918,SI,20200918,90.8,1.57,5.0,118.0,600524,595411,,foul,8.0,R,L,BAL,TB,S,,,-0.11,2.02,Ryan Wills,-0.032
44502,38919,SI,20200918,91.2,1.8,4.95,120.0,600524,595411,,ball,14.0,R,L,BAL,TB,B,,,0.86,-0.1,Ryan Wills,0.021
44503,38920,SI,20200918,91.4,1.83,4.81,119.0,600524,595411,,ball,14.0,R,L,BAL,TB,B,,,0.5,0.66,Ryan Wills,0.013
44504,38921,SI,20200918,91.0,1.69,4.93,117.0,600524,595411,,called_strike,9.0,R,L,BAL,TB,S,,,0.42,1.95,Ryan Wills,-0.017
44505,38922,SI,20200918,90.5,1.74,4.84,117.0,669720,595411,field_out,hit_into_play,13.0,R,L,BAL,TB,X,5.0,ground_ball,-0.22,1.24,Ryan Wills,-0.142
44506,38923,SI,20200918,91.8,1.7,4.96,121.0,669720,595411,,called_strike,4.0,R,L,BAL,TB,S,,,-0.58,2.09,Ryan Wills,-0.026
44507,38924,SI,20200918,89.7,1.6,4.95,109.0,578428,595411,field_out,hit_into_play,5.0,R,L,BAL,TB,X,7.0,fly_ball,-0.07,1.97,Ryan Wills,-0.209
44508,38925,SI,20200918,89.8,1.61,5.01,36.0,578428,595411,,called_strike,7.0,R,L,BAL,TB,S,,,-0.65,1.39,Ryan Wills,-0.042
44509,38926,FF,20200918,95.0,2.9,5.38,138.0,664040,656945,field_out,hit_into_play,4.0,L,L,BAL,TB,X,8.0,line_drive,-0.62,2.54,Ryan Wills,-0.253
44510,38927,SL,20200918,86.2,2.57,5.53,290.0,668227,656945,field_out,hit_into_play,7.0,R,L,BAL,TB,X,6.0,popup,-0.59,2.02,Ryan Wills,-0.268
44511,38928,SL,20200918,86.1,2.88,5.52,300.0,668227,656945,,swinging_strike_blocked,13.0,R,L,BAL,TB,S,,,-0.38,0.77,Ryan Wills,-0.062
44512,38929,SL,20200918,86.9,2.79,5.48,283.0,668227,656945,,ball,11.0,R,L,BAL,TB,B,,,-0.39,3.81,Ryan Wills,0.031
44513,38930,SL,20200918,86.2,2.74,5.41,284.0,660294,656945,strikeout,called_strike,8.0,L,L,BAL,TB,S,2.0,,-0.26,1.7,Ryan Wills,-0.264
44514,38931,FF,20200918,96.6,2.97,5.33,242.0,660294,656945,,foul,6.0,L,L,BAL,TB,S,,,0.28,2.51,Ryan Wills,-0.067
44515,38932,FF,20200918,95.8,2.92,5.42,123.0,660294,656945,,swinging_strike,5.0,L,L,BAL,TB,S,,,-0.2,2.62,Ryan Wills,-0.049
44516,38933,FF,20200918,96.6,2.81,5.42,147.0,605421,656945,walk,ball,13.0,L,L,BAL,TB,B,,,-0.91,2.17,Ryan Wills,0.238
44517,38934,FF,20200918,97.3,2.96,5.39,137.0,605421,656945,,called_strike,5.0,L,L,BAL,TB,S,,,-0.21,2.58,Ryan Wills,-0.077
44518,38935,FF,20200918,95.4,2.88,5.35,122.0,605421,656945,,ball,13.0,L,L,BAL,TB,B,,,-1.8,1.78,Ryan Wills,0.14
44519,38936,FF,20200918,96.4,2.96,5.41,141.0,605421,656945,,ball,13.0,L,L,BAL,TB,B,,,-1.23,1.74,Ryan Wills,0.06
44520,38937,FF,20200918,95.8,3.03,5.43,131.0,605421,656945,,ball,13.0,L,L,BAL,TB,B,,,-1.23,2.1,Ryan Wills,0.041
44521,38938,CU,20200918,84.6,-0.66,6.48,115.0,663624,623433,strikeout,swinging_strike_blocked,13.0,R,R,BAL,TB,S,2.0,,-0.62,0.42,Ryan Wills,-0.078
44522,38939,CU,20200918,85.5,-0.51,6.58,84.0,663624,623433,,ball,14.0,R,R,BAL,TB,B,,,0.23,0.48,Ryan Wills,0.011
44523,38940,FF,20200918,96.9,-0.74,6.57,203.0,663624,623433,,foul,12.0,R,R,BAL,TB,S,,,0.08,3.89,Ryan Wills,0.0
44524,38941,FF,20200918,96.3,-0.65,6.6,202.0,663624,623433,,foul,2.0,R,R,BAL,TB,S,,,0.05,3.34,Ryan Wills,-0.027
44525,38942,CU,20200918,85.1,-0.63,6.54,157.0,663624,623433,,foul,14.0,R,R,BAL,TB,S,,,0.39,1.61,Ryan Wills,-0.017
44526,38943,FF,20200918,96.0,-0.72,6.57,203.0,621466,623433,strikeout,swinging_strike,11.0,L,R,BAL,TB,S,2.0,,-0.68,3.96,Ryan Wills,-0.103
