Unnamed: 0,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,call
16426,FF,20200924,90.5,1.75,5.65,166.0,460075,547942,,ball,13.0,R,L,STL,MIL,B,,,-0.87,1.31,Dan Merzel,0.055,r
16427,CU,20200924,70.2,1.65,5.87,319.0,592885,547942,walk,ball,13.0,L,L,STL,MIL,B,,,-0.83,1.08,Dan Merzel,0.144,r
16428,FF,20200924,91.2,1.65,5.67,167.0,592885,547942,,foul,4.0,L,L,STL,MIL,S,,,-0.76,2.78,Dan Merzel,0.0,
16429,SL,20200924,85.9,1.84,5.69,235.0,592885,547942,,foul,8.0,L,L,STL,MIL,S,,,-0.21,1.78,Dan Merzel,0.0,
16430,SL,20200924,86.5,1.88,5.66,224.0,592885,547942,,ball,13.0,L,L,STL,MIL,B,,,-1.14,0.09,Dan Merzel,0.062,r
16431,SL,20200924,85.7,1.7,5.64,238.0,592885,547942,,ball,13.0,L,L,STL,MIL,B,,,-1.01,1.05,Dan Merzel,0.039,r
16432,FF,20200924,92.5,1.51,5.82,164.0,592885,547942,,ball,13.0,L,L,STL,MIL,B,,,-1.15,2.57,Dan Merzel,0.018,r
16433,FF,20200924,90.8,1.86,5.67,163.0,592885,547942,,foul,1.0,L,L,STL,MIL,S,,,-0.39,2.87,Dan Merzel,-0.053,
16434,CU,20200924,71.1,1.58,5.91,321.0,592885,547942,,called_strike,2.0,L,L,STL,MIL,S,,,-0.22,3.03,Dan Merzel,-0.041,r
16435,FF,20200924,90.0,1.6,5.72,177.0,541645,547942,walk,ball,13.0,R,L,STL,MIL,B,,,-1.06,1.8,Dan Merzel,0.052,r
16436,FF,20200924,88.7,1.61,5.76,175.0,541645,547942,,ball,13.0,R,L,STL,MIL,B,,,-1.08,0.92,Dan Merzel,0.042,r
16437,FF,20200924,88.7,1.75,5.8,173.0,541645,547942,,ball,13.0,R,L,STL,MIL,B,,,-0.51,1.03,Dan Merzel,0.027,r
16438,CU,20200924,69.5,1.79,5.91,310.0,541645,547942,,ball,14.0,R,L,STL,MIL,B,,,0.42,0.1,Dan Merzel,0.018,r
16439,CH,20200924,81.2,1.73,5.72,155.0,641924,547942,field_out,hit_into_play,4.0,R,L,STL,MIL,X,8.0,fly_ball,-0.29,2.55,Dan Merzel,-0.148,
16440,FF,20200924,90.1,1.65,5.83,167.0,641924,547942,,foul,1.0,R,L,STL,MIL,S,,,-0.61,3.42,Dan Merzel,0.0,
16441,FF,20200924,89.9,1.78,5.84,163.0,641924,547942,,foul,1.0,R,L,STL,MIL,S,,,-0.76,2.9,Dan Merzel,-0.047,
16442,CH,20200924,77.9,1.98,5.81,158.0,641924,547942,,ball,14.0,R,L,STL,MIL,B,,,1.7,1.72,Dan Merzel,0.033,r
16443,CH,20200924,78.9,1.94,5.81,156.0,641924,547942,,ball,14.0,R,L,STL,MIL,B,,,1.96,1.26,Dan Merzel,0.02,r
16444,SL,20200924,78.6,2.0,5.84,260.0,641924,547942,,foul,8.0,R,L,STL,MIL,S,,,0.06,1.69,Dan Merzel,-0.026,
16445,FF,20200924,90.2,1.67,5.7,235.0,649966,547942,field_out,hit_into_play,13.0,R,L,STL,MIL,X,5.0,ground_ball,-0.98,2.29,Dan Merzel,-0.18,
16446,FF,20200924,88.5,1.82,5.79,165.0,649966,547942,,foul,1.0,R,L,STL,MIL,S,,,-0.31,2.89,Dan Merzel,0.0,
16447,SL,20200924,84.1,2.02,5.84,219.0,649966,547942,,ball,12.0,R,L,STL,MIL,B,,,1.51,3.13,Dan Merzel,0.027,r
16448,CH,20200924,80.2,1.95,5.87,150.0,649966,547942,,foul_tip,12.0,R,L,STL,MIL,S,,,1.77,2.78,Dan Merzel,-0.056,
16449,CU,20200924,69.3,1.89,5.95,306.0,649966,547942,,called_strike,6.0,R,L,STL,MIL,S,,,0.33,2.11,Dan Merzel,-0.042,r
16450,CU,20200924,72.7,-2.74,2.33,99.0,669242,642233,strikeout,swinging_strike,4.0,L,R,STL,MIL,S,2.0,,-0.76,2.37,Dan Merzel,-0.078,
16451,SI,20200924,87.5,-2.73,2.7,306.0,669242,642233,,foul,4.0,L,R,STL,MIL,S,,,-0.46,2.21,Dan Merzel,-0.029,
16452,SI,20200924,87.3,-2.64,2.65,287.0,669242,642233,,swinging_strike,13.0,L,R,STL,MIL,S,,,-1.09,1.88,Dan Merzel,-0.022,
16453,CH,20200924,89.2,-0.85,6.01,193.0,669242,669203,,ball,14.0,L,R,STL,MIL,B,,,1.23,1.83,Dan Merzel,0.018,r
16454,CU,20200924,78.2,-0.69,6.19,62.0,543939,669203,field_out,hit_into_play,8.0,L,R,STL,MIL,X,4.0,ground_ball,0.22,1.78,Dan Merzel,-0.168,
16455,SL,20200924,88.6,-0.9,5.94,169.0,666185,669203,home_run,hit_into_play,6.0,L,R,STL,MIL,X,,fly_ball,0.44,2.71,Dan Merzel,1.702,
16456,CH,20200924,86.1,-0.93,5.77,319.0,666185,669203,,ball,13.0,L,R,STL,MIL,B,,,-1.53,1.04,Dan Merzel,0.057,r
16457,CH,20200924,86.4,-0.93,5.8,269.0,666185,669203,,swinging_strike,13.0,L,R,STL,MIL,S,,,-1.45,2.0,Dan Merzel,-0.062,
16458,SL,20200924,88.5,-1.03,5.87,164.0,666185,669203,,ball,9.0,L,R,STL,MIL,B,,,0.65,1.75,Dan Merzel,0.031,w
16459,SL,20200924,88.0,-1.03,5.88,156.0,451594,669203,walk,ball,11.0,L,R,STL,MIL,B,,,-1.24,3.97,Dan Merzel,0.226,r
16460,CU,20200924,82.2,-0.96,5.8,82.0,451594,669203,,ball,14.0,L,R,STL,MIL,B,,,0.67,0.04,Dan Merzel,0.06,r
16461,FC,20200924,92.1,-1.12,5.88,190.0,451594,669203,,ball,13.0,L,R,STL,MIL,B,,,-1.49,2.46,Dan Merzel,0.03,r
16462,SL,20200924,88.1,-1.04,5.89,115.0,451594,669203,,ball,13.0,L,R,STL,MIL,B,,,-0.15,1.31,Dan Merzel,0.015,r
16463,CH,20200924,87.4,-0.89,5.88,215.0,451594,669203,,called_strike,4.0,L,R,STL,MIL,S,,,-0.28,2.69,Dan Merzel,-0.039,r
16464,SL,20200924,87.6,-1.03,6.01,158.0,451594,669203,,called_strike,5.0,L,R,STL,MIL,S,,,0.2,2.48,Dan Merzel,-0.026,r
16465,FC,20200924,90.6,-1.04,5.99,171.0,657557,669203,field_out,hit_into_play,8.0,R,R,STL,MIL,X,7.0,fly_ball,0.16,2.08,Dan Merzel,-0.25,
16466,FF,20200924,88.6,1.65,5.81,179.0,606115,547942,field_out,hit_into_play,11.0,R,L,STL,MIL,X,6.0,popup,-1.37,2.72,Dan Merzel,-0.372,
16467,CH,20200924,80.9,1.91,5.91,154.0,606115,547942,,ball,12.0,R,L,STL,MIL,B,,,1.32,5.03,Dan Merzel,0.04,r
16468,SL,20200924,85.6,1.75,5.8,225.0,606115,547942,,foul,13.0,R,L,STL,MIL,S,,,-0.72,0.74,Dan Merzel,0.0,
16469,FF,20200924,88.7,1.66,5.78,175.0,606115,547942,,foul,13.0,R,L,STL,MIL,S,,,-1.1,2.26,Dan Merzel,-0.095,
16470,FF,20200924,89.9,1.83,5.75,182.0,606115,547942,,foul,4.0,R,L,STL,MIL,S,,,-0.37,2.4,Dan Merzel,-0.103,
16471,FF,20200924,89.7,1.78,5.77,173.0,606115,547942,,ball,13.0,R,L,STL,MIL,B,,,-0.49,1.28,Dan Merzel,0.055,r
16472,SL,20200924,83.7,1.67,5.72,237.0,621438,547942,single,hit_into_play,14.0,R,L,STL,MIL,X,7.0,ground_ball,0.42,1.46,Dan Merzel,0.999,
16473,CH,20200924,79.2,1.82,5.79,152.0,621438,547942,,ball,14.0,R,L,STL,MIL,B,,,1.75,0.84,Dan Merzel,0.04,r
16474,FF,20200924,89.8,1.78,5.78,166.0,621438,547942,,foul,13.0,R,L,STL,MIL,S,,,-1.23,1.54,Dan Merzel,-0.095,
16475,CH,20200924,81.4,1.99,5.81,151.0,621438,547942,,ball,14.0,R,L,STL,MIL,B,,,1.43,2.46,Dan Merzel,0.038,r
16476,SL,20200924,83.4,1.8,5.75,219.0,621438,547942,,called_strike,6.0,R,L,STL,MIL,S,,,0.35,2.17,Dan Merzel,-0.086,r
16477,FF,20200924,90.5,1.74,5.74,145.0,669374,547942,single,hit_into_play,7.0,R,L,STL,MIL,X,8.0,ground_ball,-0.28,1.61,Dan Merzel,0.403,
16478,CH,20200924,80.7,1.92,5.86,157.0,669374,547942,,foul,4.0,R,L,STL,MIL,S,,,-0.33,2.74,Dan Merzel,-0.053,
16479,CU,20200924,70.7,1.59,5.95,318.0,669374,547942,,called_strike,2.0,R,L,STL,MIL,S,,,-0.12,3.4,Dan Merzel,-0.041,r
16480,FF,20200924,88.1,1.74,5.82,170.0,576397,547942,force_out,hit_into_play,11.0,R,L,STL,MIL,X,4.0,ground_ball,-0.94,3.2,Dan Merzel,-0.316,
16481,FF,20200924,88.9,1.82,5.78,165.0,576397,547942,,called_strike,1.0,R,L,STL,MIL,S,,,-0.62,2.83,Dan Merzel,-0.044,r
16482,FF,20200924,91.3,1.55,5.75,168.0,460075,547942,single,hit_into_play,5.0,R,L,STL,MIL,X,7.0,line_drive,0.27,2.78,Dan Merzel,0.225,
16483,SL,20200924,83.9,1.9,5.76,194.0,460075,547942,,called_strike,14.0,R,L,STL,MIL,S,,,1.04,2.22,Dan Merzel,-0.058,w
16484,CH,20200924,78.4,1.95,5.73,154.0,460075,547942,,ball,14.0,R,L,STL,MIL,B,,,0.65,0.62,Dan Merzel,0.072,r
16485,SL,20200924,80.6,1.97,5.85,342.0,460075,547942,,called_strike,8.0,R,L,STL,MIL,S,,,0.01,2.16,Dan Merzel,-0.039,r
16486,CH,20200924,81.7,1.95,5.72,150.0,460075,547942,,ball,14.0,R,L,STL,MIL,B,,,1.26,1.52,Dan Merzel,0.04,r
16487,FF,20200924,91.1,1.86,5.77,302.0,460075,547942,,ball,14.0,R,L,STL,MIL,B,,,0.97,1.85,Dan Merzel,0.027,w
16488,SL,20200924,84.8,1.88,5.67,235.0,592885,547942,field_out,hit_into_play,9.0,L,L,STL,MIL,X,4.0,ground_ball,0.6,2.15,Dan Merzel,-0.215,
16489,FF,20200924,91.5,1.72,5.79,173.0,592885,547942,,foul,2.0,L,L,STL,MIL,S,,,0.0,3.02,Dan Merzel,-0.076,
16490,FF,20200924,91.3,1.75,5.79,164.0,592885,547942,,ball,13.0,L,L,STL,MIL,B,,,-0.76,1.27,Dan Merzel,0.051,r
16491,CU,20200924,72.0,1.7,5.88,315.0,592885,547942,,ball,13.0,L,L,STL,MIL,B,,,-1.44,0.41,Dan Merzel,0.032,r
16492,FF,20200924,90.5,1.83,5.84,158.0,592885,547942,,called_strike,9.0,L,L,STL,MIL,S,,,0.36,1.9,Dan Merzel,-0.042,r
16493,FC,20200924,92.7,-0.94,5.87,327.0,543543,669203,field_out,hit_into_play,14.0,L,R,STL,MIL,X,3.0,line_drive,0.96,1.78,Dan Merzel,-0.471,
16494,FC,20200924,92.4,-0.9,5.91,142.0,543543,669203,,foul,7.0,L,R,STL,MIL,S,,,-0.36,1.56,Dan Merzel,0.0,
16495,FC,20200924,92.4,-0.93,5.9,182.0,543543,669203,,called_strike,8.0,L,R,STL,MIL,S,,,-0.06,1.94,Dan Merzel,-0.116,r
16496,CH,20200924,88.3,-0.94,5.8,241.0,543543,669203,,blocked_ball,13.0,L,R,STL,MIL,B,,,-0.24,0.64,Dan Merzel,0.102,r
16497,FC,20200924,91.5,-0.93,5.84,189.0,543543,669203,,ball,13.0,L,R,STL,MIL,B,,,-0.31,0.98,Dan Merzel,0.058,r
16498,FC,20200924,92.6,-0.86,5.93,7.0,543543,669203,,ball,9.0,L,R,STL,MIL,B,,,0.79,1.57,Dan Merzel,0.038,w
16499,SI,20200924,93.4,-0.96,5.86,206.0,543543,669203,,called_strike,7.0,L,R,STL,MIL,S,,,-0.66,1.6,Dan Merzel,-0.086,r
16500,FC,20200924,93.6,-0.81,5.92,196.0,425877,669203,strikeout,swinging_strike,14.0,R,R,STL,MIL,S,2.0,,0.99,2.14,Dan Merzel,-0.37,
16501,SI,20200924,94.1,-0.79,5.95,194.0,425877,669203,,foul,1.0,R,R,STL,MIL,S,,,-0.39,2.98,Dan Merzel,-0.098,
16502,FC,20200924,91.6,-0.85,5.92,108.0,425877,669203,,ball,14.0,R,R,STL,MIL,B,,,1.14,0.82,Dan Merzel,0.074,r
16503,SL,20200924,85.0,-0.88,5.88,107.0,425877,669203,,swinging_strike,14.0,R,R,STL,MIL,S,,,0.72,1.37,Dan Merzel,-0.078,
16504,FC,20200924,91.5,-0.81,5.99,105.0,572761,669203,field_out,hit_into_play,9.0,L,R,STL,MIL,X,9.0,fly_ball,0.36,2.12,Dan Merzel,-0.5,
16505,SL,20200924,89.6,-0.94,5.86,249.0,572761,669203,,ball,13.0,L,R,STL,MIL,B,,,-0.58,0.93,Dan Merzel,0.044,r
16506,FC,20200924,90.8,-0.81,5.97,167.0,572761,669203,,foul,9.0,L,R,STL,MIL,S,,,0.64,2.19,Dan Merzel,-0.091,
16507,SL,20200924,85.7,-0.82,5.89,127.0,502671,669203,single,hit_into_play,9.0,R,R,STL,MIL,X,8.0,line_drive,0.38,1.97,Dan Merzel,0.816,
16508,FC,20200924,90.7,-0.89,5.93,152.0,669242,669203,single,hit_into_play,6.0,L,R,STL,MIL,X,9.0,ground_ball,0.43,1.99,Dan Merzel,0.656,
16509,SI,20200924,94.0,-0.87,5.99,200.0,669242,669203,,ball,11.0,L,R,STL,MIL,B,,,-1.65,3.08,Dan Merzel,0.039,r
16510,FC,20200924,95.4,-0.83,6.02,194.0,543939,669203,single,hit_into_play,2.0,L,R,STL,MIL,X,8.0,ground_ball,0.28,2.79,Dan Merzel,0.467,
16511,FC,20200924,91.3,-1.03,5.91,174.0,543939,669203,,foul,4.0,L,R,STL,MIL,S,,,-0.76,1.94,Dan Merzel,0.0,
16512,FC,20200924,93.9,-0.87,6.14,197.0,543939,669203,,ball,11.0,L,R,STL,MIL,B,,,-0.4,4.3,Dan Merzel,0.027,r
16513,SL,20200924,84.5,-1.02,5.91,257.0,543939,669203,,foul,6.0,L,R,STL,MIL,S,,,0.73,1.96,Dan Merzel,-0.056,
16514,SL,20200924,89.0,-0.99,6.04,228.0,543939,669203,,called_strike,2.0,L,R,STL,MIL,S,,,-0.11,3.02,Dan Merzel,-0.042,r
16515,CH,20200924,82.9,1.9,5.72,153.0,541645,547942,field_out,hit_into_play,14.0,R,L,STL,MIL,X,3.0,line_drive,1.42,2.52,Dan Merzel,-0.325,
16516,CH,20200924,81.1,1.98,5.86,152.0,541645,547942,,swinging_strike,12.0,R,L,STL,MIL,S,,,0.98,2.85,Dan Merzel,-0.048,
16517,FF,20200924,90.2,1.6,5.78,163.0,541645,547942,,ball,13.0,R,L,STL,MIL,B,,,-1.69,2.07,Dan Merzel,0.04,r
16518,FF,20200924,89.2,1.59,5.81,160.0,641924,547942,strikeout,swinging_strike,7.0,R,L,STL,MIL,S,2.0,,-0.81,2.15,Dan Merzel,-0.26,
16519,FF,20200924,90.0,1.7,5.81,162.0,641924,547942,,foul,1.0,R,L,STL,MIL,S,,,-0.59,2.85,Dan Merzel,-0.075,
16520,FF,20200924,90.2,1.69,5.73,161.0,641924,547942,,ball,13.0,R,L,STL,MIL,B,,,-1.73,0.79,Dan Merzel,0.008,r
16521,CU,20200924,70.6,1.61,5.94,321.0,641924,547942,,called_strike,4.0,R,L,STL,MIL,S,,,-0.6,2.84,Dan Merzel,-0.045,r
16522,FF,20200924,91.2,1.52,5.87,168.0,649966,547942,strikeout,swinging_strike,13.0,R,L,STL,MIL,S,2.0,,-1.51,1.89,Dan Merzel,-0.345,
16523,FF,20200924,89.9,1.66,5.78,169.0,649966,547942,,ball,13.0,R,L,STL,MIL,B,,,-0.51,0.91,Dan Merzel,0.028,r
16524,FF,20200924,88.2,1.74,5.83,177.0,649966,547942,,foul,11.0,R,L,STL,MIL,S,,,-1.18,3.43,Dan Merzel,-0.107,
16525,CH,20200924,83.5,1.9,5.83,157.0,649966,547942,,ball,14.0,R,L,STL,MIL,B,,,1.12,2.02,Dan Merzel,0.047,r
16526,CU,20200924,69.3,1.68,5.99,319.0,649966,547942,,called_strike,8.0,R,L,STL,MIL,S,,,-0.13,1.63,Dan Merzel,-0.067,r
16527,SL,20200924,83.6,1.83,5.75,237.0,606115,547942,double,hit_into_play,14.0,R,L,STL,MIL,X,9.0,line_drive,0.13,1.5,Dan Merzel,0.667,
16528,FF,20200924,88.9,1.63,5.86,174.0,606115,547942,,called_strike,9.0,R,L,STL,MIL,S,,,0.52,1.93,Dan Merzel,-0.076,r
16529,FF,20200924,90.4,1.66,5.89,168.0,606115,547942,,called_strike,3.0,R,L,STL,MIL,S,,,0.52,3.08,Dan Merzel,-0.059,r
16530,FF,20200924,89.1,1.67,5.88,163.0,606115,547942,,ball,11.0,R,L,STL,MIL,B,,,-0.95,2.87,Dan Merzel,0.06,w
16531,FF,20200924,88.3,1.66,5.82,160.0,606115,547942,,ball,13.0,R,L,STL,MIL,B,,,-1.59,1.07,Dan Merzel,0.041,r
16532,SL,20200924,85.6,-0.93,5.85,261.0,666185,669203,field_out,hit_into_play,7.0,L,R,STL,MIL,X,7.0,fly_ball,-0.53,2.03,Dan Merzel,-0.469,
16533,FC,20200924,91.4,-1.06,5.89,173.0,666185,669203,,ball,11.0,L,R,STL,MIL,B,,,-1.5,2.98,Dan Merzel,0.11,r
16534,FC,20200924,92.6,-0.86,5.87,2.0,666185,669203,,foul,6.0,L,R,STL,MIL,S,,,0.61,2.69,Dan Merzel,-0.172,
16535,CH,20200924,89.4,-0.79,5.85,202.0,666185,669203,,swinging_strike,4.0,L,R,STL,MIL,S,,,-0.6,2.79,Dan Merzel,-0.102,
16536,FC,20200924,91.3,-0.98,5.92,188.0,666185,669203,,ball,4.0,L,R,STL,MIL,B,,,-0.74,2.85,Dan Merzel,0.008,w
16537,FC,20200924,93.0,-0.97,5.91,180.0,451594,669203,field_out,hit_into_play,7.0,L,R,STL,MIL,X,4.0,ground_ball,-0.55,1.65,Dan Merzel,-0.611,
16538,FC,20200924,93.9,-0.93,5.88,141.0,451594,669203,,foul,7.0,L,R,STL,MIL,S,,,-0.4,2.27,Dan Merzel,0.0,
16539,FC,20200924,93.3,-0.87,5.87,210.0,451594,669203,,swinging_strike,9.0,L,R,STL,MIL,S,,,0.29,2.27,Dan Merzel,-0.206,
16540,SI,20200924,95.6,-0.82,5.91,200.0,451594,669203,,ball,14.0,L,R,STL,MIL,B,,,0.96,1.18,Dan Merzel,0.204,r
16541,CH,20200924,88.2,-0.96,5.86,237.0,451594,669203,,ball,11.0,L,R,STL,MIL,B,,,-2.23,3.58,Dan Merzel,0.079,r
16542,FC,20200924,92.5,-0.87,5.9,184.0,451594,669203,,foul,14.0,L,R,STL,MIL,S,,,1.5,1.68,Dan Merzel,-0.061,
16543,FC,20200924,90.5,-0.81,5.89,169.0,451594,669203,,ball,14.0,L,R,STL,MIL,B,,,1.92,1.18,Dan Merzel,0.056,r
16544,SL,20200924,85.7,-0.77,5.88,82.0,657557,669203,strikeout,swinging_strike,14.0,R,R,STL,MIL,S,2.0,,1.83,1.87,Dan Merzel,-0.433,
16545,FF,20200924,94.9,-0.64,6.14,191.0,657557,669203,,ball,12.0,R,R,STL,MIL,B,,,0.9,4.03,Dan Merzel,0.035,r
16546,SL,20200924,86.3,-0.83,5.79,102.0,657557,669203,,foul,14.0,R,R,STL,MIL,S,,,1.34,1.94,Dan Merzel,0.0,
16547,FC,20200924,91.9,-0.99,5.96,144.0,657557,669203,,called_strike,5.0,R,R,STL,MIL,S,,,0.04,2.5,Dan Merzel,-0.088,r
16548,SI,20200924,93.5,-0.72,5.94,196.0,657557,669203,,foul,7.0,R,R,STL,MIL,S,,,-0.54,1.64,Dan Merzel,-0.091,
16549,CH,20200924,89.0,-0.9,5.8,224.0,543543,669203,single,hit_into_play,13.0,L,R,STL,MIL,X,8.0,ground_ball,-0.88,1.87,Dan Merzel,0.727,
16550,FC,20200924,92.3,-1.01,5.9,178.0,543543,669203,,ball,13.0,L,R,STL,MIL,B,,,-1.23,2.22,Dan Merzel,0.017,r
16551,SI,20200924,94.3,-0.97,5.97,197.0,543543,669203,,called_strike,13.0,L,R,STL,MIL,S,,,-0.84,2.11,Dan Merzel,-0.049,r
16552,SI,20200924,94.2,-0.85,6.0,195.0,425877,669203,single,hit_into_play,4.0,R,R,STL,MIL,X,6.0,ground_ball,-0.8,2.72,Dan Merzel,0.439,
16553,SL,20200924,83.8,-0.95,5.92,84.0,425877,669203,,called_strike,9.0,R,R,STL,MIL,S,,,0.63,1.8,Dan Merzel,-0.042,r
16554,SL,20200924,84.4,1.72,5.72,220.0,621438,547942,grounded_into_double_play,hit_into_play,4.0,R,L,STL,MIL,X,5.0,ground_ball,-0.58,2.23,Dan Merzel,-0.387,
16555,FF,20200924,90.0,1.61,5.8,162.0,621438,547942,,ball,13.0,R,L,STL,MIL,B,,,-1.55,1.44,Dan Merzel,0.057,r
16556,CH,20200924,81.5,1.82,5.89,160.0,621438,547942,,ball,12.0,R,L,STL,MIL,B,,,0.16,3.79,Dan Merzel,0.013,r
16557,SL,20200924,82.3,1.83,5.77,237.0,621438,547942,,called_strike,12.0,R,L,STL,MIL,S,,,0.93,3.13,Dan Merzel,-0.044,r
16558,FF,20200924,90.1,1.82,5.82,177.0,669374,547942,single,hit_into_play,4.0,R,L,STL,MIL,X,4.0,popup,-0.5,2.16,Dan Merzel,0.271,
16559,CH,20200924,80.6,2.05,5.82,155.0,669374,547942,,swinging_strike,14.0,R,L,STL,MIL,S,,,1.13,2.27,Dan Merzel,-0.033,
16560,FF,20200924,91.3,1.7,5.75,163.0,669374,547942,,ball,13.0,R,L,STL,MIL,B,,,-0.24,0.48,Dan Merzel,0.027,r
16561,CH,20200924,80.0,1.8,5.81,149.0,576397,547942,strikeout,swinging_strike,14.0,R,L,STL,MIL,S,2.0,,1.44,1.68,Dan Merzel,-0.215,
16562,FF,20200924,91.7,1.56,5.92,163.0,576397,547942,,foul,2.0,R,L,STL,MIL,S,,,-0.06,2.77,Dan Merzel,0.0,
16563,FF,20200924,90.8,1.69,5.85,164.0,576397,547942,,called_strike,3.0,R,L,STL,MIL,S,,,0.51,2.93,Dan Merzel,-0.076,r
16564,FF,20200924,89.6,1.78,5.91,165.0,576397,547942,,ball,14.0,R,L,STL,MIL,B,,,1.17,1.63,Dan Merzel,0.051,r
16565,CH,20200924,79.7,1.92,5.91,153.0,576397,547942,,ball,14.0,R,L,STL,MIL,B,,,1.27,1.5,Dan Merzel,0.032,r
16566,CU,20200924,69.6,1.73,6.03,313.0,576397,547942,,called_strike,6.0,R,L,STL,MIL,S,,,0.46,2.24,Dan Merzel,-0.042,r
16567,CH,20200924,90.2,-0.98,5.84,218.0,572761,669203,strikeout,swinging_strike,8.0,L,R,STL,MIL,S,2.0,,0.15,1.91,Dan Merzel,-0.299,
16568,CU,20200924,82.5,-0.66,6.16,60.0,572761,669203,,foul,5.0,L,R,STL,MIL,S,,,0.09,2.95,Dan Merzel,0.0,
16569,FC,20200924,91.4,-0.95,5.95,352.0,572761,669203,,foul,4.0,L,R,STL,MIL,S,,,-0.32,2.73,Dan Merzel,0.0,
16570,FC,20200924,94.0,-0.99,6.02,194.0,572761,669203,,ball,11.0,L,R,STL,MIL,B,,,-1.83,3.44,Dan Merzel,0.037,r
16571,FC,20200924,95.0,-0.83,6.05,202.0,572761,669203,,swinging_strike,11.0,L,R,STL,MIL,S,,,-0.05,3.77,Dan Merzel,-0.068,
16572,FC,20200924,92.1,-0.94,5.95,174.0,572761,669203,,called_strike,7.0,L,R,STL,MIL,S,,,-0.28,1.94,Dan Merzel,-0.025,r
16573,CU,20200924,81.2,-0.58,6.16,18.0,572761,669203,,blocked_ball,14.0,L,R,STL,MIL,B,,,0.61,0.34,Dan Merzel,0.01,r
16574,FC,20200924,92.6,-0.89,5.88,147.0,502671,669203,strikeout,foul_tip,9.0,R,R,STL,MIL,S,2.0,,0.66,1.64,Dan Merzel,-0.576,
16575,SI,20200924,94.4,-0.77,6.0,197.0,502671,669203,,ball,13.0,R,R,STL,MIL,B,,,-0.15,1.22,Dan Merzel,0.152,r
16576,FC,20200924,92.1,-0.86,5.87,327.0,502671,669203,,ball,14.0,R,R,STL,MIL,B,,,2.11,-0.13,Dan Merzel,0.026,r
16577,FC,20200924,92.2,-0.93,5.92,300.0,502671,669203,,ball,14.0,R,R,STL,MIL,B,,,1.02,1.32,Dan Merzel,0.003,r
16578,FC,20200924,92.1,-1.07,5.97,182.0,502671,669203,,swinging_strike,4.0,R,R,STL,MIL,S,,,-0.65,2.71,Dan Merzel,-0.07,
16579,SL,20200924,84.7,-0.94,5.93,86.0,502671,669203,,swinging_strike,14.0,R,R,STL,MIL,S,,,0.33,1.52,Dan Merzel,-0.044,
16580,FC,20200924,94.1,-0.97,5.89,230.0,669242,669203,strikeout,called_strike,13.0,L,R,STL,MIL,S,2.0,,-0.85,2.13,Dan Merzel,-0.336,r
16581,CU,20200924,80.5,-0.68,6.19,66.0,669242,669203,,foul,13.0,L,R,STL,MIL,S,,,-0.9,1.95,Dan Merzel,0.0,
16582,FC,20200924,93.7,-0.96,5.82,255.0,669242,669203,,foul,5.0,L,R,STL,MIL,S,,,0.16,2.05,Dan Merzel,-0.095,
16583,SI,20200924,94.8,-0.91,5.93,154.0,669242,669203,,foul,7.0,L,R,STL,MIL,S,,,-0.58,1.76,Dan Merzel,-0.096,
16584,SI,20200924,95.2,-1.01,5.91,204.0,669242,669203,,ball,11.0,L,R,STL,MIL,B,,,-1.29,2.68,Dan Merzel,0.108,r
16585,FC,20200924,92.1,-1.04,5.81,154.0,669242,669203,,ball,14.0,L,R,STL,MIL,B,,,1.23,1.46,Dan Merzel,0.039,r
16586,FC,20200924,94.9,-1.06,5.85,204.0,543939,669203,walk,ball,13.0,L,R,STL,MIL,B,,,-0.88,1.59,Dan Merzel,0.238,w
16587,FC,20200924,92.8,-0.91,5.91,212.0,543939,669203,,ball,14.0,L,R,STL,MIL,B,,,1.54,1.63,Dan Merzel,0.122,r
16588,CH,20200924,88.5,-1.0,5.83,213.0,543939,669203,,ball,14.0,L,R,STL,MIL,B,,,0.43,0.48,Dan Merzel,0.051,r
16589,SI,20200924,93.6,-0.92,6.04,206.0,543939,669203,,foul,4.0,L,R,STL,MIL,S,,,-0.66,2.52,Dan Merzel,-0.05,
16590,CH,20200924,91.7,-1.11,6.0,206.0,543939,669203,,ball,13.0,L,R,STL,MIL,B,,,-1.45,1.69,Dan Merzel,0.041,r
16591,CH,20200924,82.6,1.87,5.9,153.0,460075,547942,field_out,hit_into_play,12.0,R,L,STL,MIL,X,6.0,ground_ball,1.08,2.84,Dan Merzel,-0.095,
16592,FF,20200924,89.7,1.68,5.79,163.0,460075,547942,,foul,7.0,R,L,STL,MIL,S,,,-0.4,2.16,Dan Merzel,-0.017,
16593,SL,20200924,86.9,1.85,5.69,234.0,592885,547942,field_out,hit_into_play,9.0,L,L,STL,MIL,X,3.0,ground_ball,0.29,2.16,Dan Merzel,-0.118,
16594,FF,20200924,91.7,1.67,5.77,161.0,592885,547942,,foul,4.0,L,L,STL,MIL,S,,,-0.67,2.6,Dan Merzel,-0.044,
16595,FF,20200924,90.2,1.51,5.8,167.0,592885,547942,,ball,14.0,L,L,STL,MIL,B,,,1.53,2.57,Dan Merzel,0.02,r
