,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,spin_axis,batter,pitcher,events,description,zone,stand,p_throws,home_team,away_team,type,hit_location,bb_type,plate_x,plate_z,umpire,delta_run_exp,prox_x,prox_z,prox_pos_x,prox_pos_z,call
8205,8205,8205,318234,SI,20210711,97.6,-1.3,5.79,215.0,666969,642152,strikeout,called_strike,9.0,R,R,TEX,OAK,S,2.0,,0.78,1.73,Edwin Moscoso,-0.317,0.2199999999999999,0.2299999999999999,in,in,r
8206,8206,8206,318235,FC,20210711,92.8,-1.37,5.97,195.0,666969,642152,,foul,2.0,R,R,TEX,OAK,S,,,-0.07,2.94,Edwin Moscoso,0.0,0.93,0.56,in,in,r
8207,8207,8207,318236,FC,20210711,93.9,-1.25,5.94,204.0,666969,642152,,ball,14.0,R,R,TEX,OAK,B,,,1.23,2.06,Edwin Moscoso,0.101,0.2299999999999999,0.56,out,in,w
8208,8208,8208,318237,FC,20210711,92.2,-1.33,5.99,203.0,666969,642152,,swinging_strike,14.0,R,R,TEX,OAK,S,,,1.09,2.2,Edwin Moscoso,-0.066,0.09,0.7000000000000002,out,in,w
8209,8209,8209,318238,SI,20210711,97.0,-1.42,5.82,215.0,666969,642152,,ball,14.0,R,R,TEX,OAK,B,,,0.26,1.18,Edwin Moscoso,0.052,0.74,0.32,in,out,w
8210,8210,8210,318239,FC,20210711,92.0,-1.42,5.94,207.0,666969,642152,,swinging_strike,14.0,R,R,TEX,OAK,S,,,1.16,1.99,Edwin Moscoso,-0.049,0.1599999999999999,0.49,out,in,w
8211,8211,8211,318240,SI,20210711,96.1,-1.41,5.92,216.0,666969,642152,,ball,13.0,R,R,TEX,OAK,B,,,-1.27,2.2,Edwin Moscoso,0.038,0.27,0.7000000000000002,out,in,w
8212,8212,8212,318241,CU,20210711,82.3,1.42,6.82,332.0,669221,656685,field_out,hit_into_play,13.0,R,L,TEX,OAK,X,5.0,ground_ball,-0.05,1.25,Edwin Moscoso,-0.073,0.95,0.25,in,out,w
8213,8213,8213,318242,FF,20210711,93.6,1.67,6.55,145.0,669221,656685,,foul,8.0,R,L,TEX,OAK,S,,,-0.07,2.08,Edwin Moscoso,0.0,0.93,0.5800000000000001,in,in,r
8214,8214,8214,318243,CU,20210711,83.0,1.39,6.77,334.0,669221,656685,,ball,13.0,R,L,TEX,OAK,B,,,-0.19,0.47,Edwin Moscoso,0.011,0.81,1.03,in,out,w
8215,8215,8215,318244,CU,20210711,83.1,1.38,6.8,336.0,669221,656685,,swinging_strike,14.0,R,L,TEX,OAK,S,,,0.28,0.6,Edwin Moscoso,-0.024,0.72,0.9,in,out,w
8216,8216,8216,318245,CU,20210711,83.3,1.27,6.7,339.0,669221,656685,,swinging_strike,13.0,R,L,TEX,OAK,S,,,-0.3,0.27,Edwin Moscoso,-0.018,0.7,1.23,in,out,w
8217,8217,8217,318246,SL,20210711,89.4,1.75,6.51,169.0,476704,656685,field_out,hit_into_play,7.0,R,L,TEX,OAK,X,5.0,ground_ball,-0.37,1.7,Edwin Moscoso,-0.101,0.63,0.1999999999999999,in,in,r
8218,8218,8218,318247,CU,20210711,82.3,1.13,6.81,350.0,476704,656685,,swinging_strike,14.0,R,L,TEX,OAK,S,,,0.23,1.29,Edwin Moscoso,-0.035,0.77,0.2099999999999999,in,out,w
8219,8219,8219,318248,SI,20210711,92.6,1.54,6.54,147.0,476704,656685,,foul,6.0,R,L,TEX,OAK,S,,,0.31,2.68,Edwin Moscoso,-0.027,0.69,0.8199999999999998,in,in,r
8220,8220,8220,318249,SI,20210711,92.4,1.7,6.52,144.0,656305,656685,field_out,hit_into_play,6.0,R,L,TEX,OAK,X,5.0,ground_ball,0.39,2.66,Edwin Moscoso,-0.241,0.61,0.8399999999999999,in,in,r
8221,8221,8221,318250,FF,20210711,88.2,-0.5,5.53,203.0,643396,433589,field_out,hit_into_play,6.0,R,R,TEX,OAK,X,8.0,fly_ball,0.43,2.23,Edwin Moscoso,-0.119,0.5700000000000001,0.73,in,in,r
8222,8222,8222,318251,FF,20210711,88.0,-0.27,5.58,193.0,643396,433589,,ball,14.0,R,R,TEX,OAK,B,,,1.27,1.96,Edwin Moscoso,0.016,0.27,0.4599999999999999,out,in,w
8223,8223,8223,318252,CH,20210711,82.2,-2.06,5.6,204.0,571788,433589,field_out,hit_into_play,7.0,L,R,TEX,OAK,X,6.0,ground_ball,-0.3,1.48,Edwin Moscoso,-0.142,0.7,0.02,in,out,w
8224,8224,8224,318253,CH,20210711,82.1,-2.0,5.55,203.0,571788,433589,,foul,2.0,L,R,TEX,OAK,S,,,-0.17,3.07,Edwin Moscoso,-0.053,0.83,0.4300000000000001,in,in,r
8225,8225,8225,318254,FF,20210711,87.7,-1.79,5.63,206.0,571788,433589,,ball,11.0,L,R,TEX,OAK,B,,,-0.29,3.61,Edwin Moscoso,0.038,0.71,0.1099999999999998,in,out,w
8226,8226,8226,318255,FF,20210711,88.3,-1.92,5.68,207.0,571788,433589,,ball,12.0,L,R,TEX,OAK,B,,,0.3,3.87,Edwin Moscoso,0.021,0.7,0.3700000000000001,in,out,w
8227,8227,8227,318256,CH,20210711,83.4,-1.93,5.61,206.0,571788,433589,,called_strike,6.0,L,R,TEX,OAK,S,,,0.31,2.29,Edwin Moscoso,-0.027,0.69,0.79,in,in,r
8228,8228,8228,318257,FC,20210711,86.1,-0.39,5.61,189.0,669256,433589,field_out,hit_into_play,2.0,R,R,TEX,OAK,X,2.0,popup,0.27,3.08,Edwin Moscoso,-0.317,0.73,0.4199999999999999,in,in,r
8229,8229,8229,318258,FC,20210711,85.4,-0.53,5.6,195.0,669256,433589,,foul,5.0,R,R,TEX,OAK,S,,,0.14,2.62,Edwin Moscoso,0.0,0.86,0.8799999999999999,in,in,r
8230,8230,8230,318259,FC,20210711,85.2,-0.31,5.62,189.0,669256,433589,,foul,6.0,R,R,TEX,OAK,S,,,0.52,2.41,Edwin Moscoso,0.0,0.48,0.91,in,in,r
8231,8231,8231,318260,FC,20210711,84.9,-0.46,5.6,189.0,669256,433589,,foul,12.0,R,R,TEX,OAK,S,,,1.11,2.85,Edwin Moscoso,0.0,0.1100000000000001,0.6499999999999999,out,in,w
8232,8232,8232,318261,CU,20210711,77.4,-0.23,5.74,76.0,669256,433589,,ball,14.0,R,R,TEX,OAK,B,,,0.55,0.69,Edwin Moscoso,0.101,0.4499999999999999,0.81,in,out,w
8233,8233,8233,318262,FF,20210711,89.8,-0.3,5.57,209.0,669256,433589,,ball,14.0,R,R,TEX,OAK,B,,,1.1,2.07,Edwin Moscoso,0.043,0.1,0.5699999999999998,out,in,w
8234,8234,8234,318263,CU,20210711,78.0,-0.29,5.75,79.0,669256,433589,,ball,14.0,R,R,TEX,OAK,B,,,1.67,0.38,Edwin Moscoso,0.022,0.6699999999999999,1.12,out,out,w
8235,8235,8235,318264,FF,20210711,88.0,-0.39,5.54,206.0,669256,433589,,called_strike,13.0,R,R,TEX,OAK,S,,,-0.84,1.91,Edwin Moscoso,-0.052,0.16,0.4099999999999999,in,in,r
8236,8236,8236,318265,CU,20210711,75.5,-0.6,5.65,90.0,669256,433589,,called_strike,9.0,R,R,TEX,OAK,S,,,0.81,1.53,Edwin Moscoso,-0.038,0.1899999999999999,0.03,in,in,r
8237,8237,8237,318266,CU,20210711,84.1,-1.71,6.31,10.0,621566,622250,field_out,hit_into_play,13.0,L,R,TEX,OAK,X,6.0,ground_ball,-0.08,1.55,Edwin Moscoso,-0.317,0.92,0.05,in,in,r
8238,8238,8238,318267,FF,20210711,97.3,-1.15,6.51,202.0,462101,622250,double,hit_into_play,2.0,R,R,TEX,OAK,X,8.0,line_drive,0.07,3.37,Edwin Moscoso,0.259,0.93,0.1299999999999999,in,in,r
8239,8239,8239,318268,SL,20210711,88.3,-1.67,6.38,1.0,462101,622250,,swinging_strike,14.0,R,R,TEX,OAK,S,,,0.75,0.99,Edwin Moscoso,-0.024,0.25,0.51,in,out,w
8240,8240,8240,318269,SL,20210711,89.0,-1.59,6.31,263.0,462101,622250,,swinging_strike_blocked,14.0,R,R,TEX,OAK,S,,,0.82,0.66,Edwin Moscoso,-0.048,0.18,0.84,in,out,w
8241,8241,8241,318270,FF,20210711,97.3,-0.99,6.47,198.0,657656,622250,force_out,hit_into_play,6.0,R,R,TEX,OAK,X,4.0,ground_ball,0.76,2.19,Edwin Moscoso,-0.381,0.24,0.69,in,in,r
8242,8242,8242,318271,SL,20210711,88.5,-1.55,6.36,80.0,657656,622250,,swinging_strike,14.0,R,R,TEX,OAK,S,,,1.14,1.3,Edwin Moscoso,-0.098,0.1399999999999999,0.1999999999999999,out,out,w
8243,8243,8243,318272,FF,20210711,96.9,-1.08,6.53,201.0,657656,622250,,swinging_strike,14.0,R,R,TEX,OAK,S,,,0.76,1.3,Edwin Moscoso,-0.073,0.24,0.1999999999999999,in,out,w
8244,8244,8244,318273,SL,20210711,87.8,-1.6,6.41,195.0,657656,622250,,ball,12.0,R,R,TEX,OAK,B,,,0.26,3.93,Edwin Moscoso,0.055,0.74,0.4300000000000001,in,out,w
8245,8245,8245,318274,SL,20210711,88.8,-1.64,6.35,271.0,643524,622250,field_error,hit_into_play,14.0,R,R,TEX,OAK,X,6.0,ground_ball,0.99,2.4,Edwin Moscoso,0.498,0.01,0.8999999999999999,in,in,r
8246,8246,8246,318275,FF,20210711,97.4,-1.03,6.52,206.0,643524,622250,,ball,12.0,R,R,TEX,OAK,B,,,1.25,2.49,Edwin Moscoso,0.022,0.25,0.9900000000000002,out,in,w
8247,8247,8247,318276,FF,20210711,97.9,-1.21,6.57,205.0,643524,622250,,swinging_strike,3.0,R,R,TEX,OAK,S,,,0.43,3.28,Edwin Moscoso,-0.052,0.5700000000000001,0.2200000000000002,in,in,r
8248,8248,8248,318277,FF,20210711,96.4,-1.15,6.57,204.0,643524,622250,,swinging_strike,12.0,R,R,TEX,OAK,S,,,0.86,2.66,Edwin Moscoso,-0.038,0.14,0.8399999999999999,in,in,r
8249,8249,8249,318278,CH,20210711,85.1,-1.31,5.39,247.0,641829,605135,field_out,hit_into_play,8.0,L,R,TEX,OAK,X,3.0,ground_ball,-0.09,1.79,Edwin Moscoso,-0.099,0.91,0.29,in,in,r
8250,8250,8250,318279,FF,20210711,91.6,-0.96,5.43,223.0,641829,605135,,foul,4.0,L,R,TEX,OAK,S,,,-0.54,2.51,Edwin Moscoso,-0.02,0.4599999999999999,0.9900000000000002,in,in,r
8251,8251,8251,318280,CH,20210711,83.1,-1.24,5.41,241.0,641829,605135,,ball,11.0,L,R,TEX,OAK,B,,,-1.07,4.25,Edwin Moscoso,0.016,0.07,0.75,out,out,w
8252,8252,8252,318281,SI,20210711,92.7,-1.21,5.26,223.0,642201,605135,field_out,hit_into_play,5.0,R,R,TEX,OAK,X,9.0,fly_ball,-0.13,2.75,Edwin Moscoso,-0.212,0.87,0.75,in,in,r
8253,8253,8253,318282,SI,20210711,93.1,-1.57,4.76,239.0,642201,605135,,ball,14.0,R,R,TEX,OAK,B,,,1.14,2.4,Edwin Moscoso,0.07,0.1399999999999999,0.8999999999999999,out,in,w
8254,8254,8254,318283,SI,20210711,91.8,-0.99,5.56,214.0,642201,605135,,foul,7.0,R,R,TEX,OAK,S,,,-0.38,2.08,Edwin Moscoso,0.0,0.62,0.5800000000000001,in,in,r
8255,8255,8255,318284,SI,20210711,92.0,-1.2,5.36,221.0,642201,605135,,called_strike,9.0,R,R,TEX,OAK,S,,,0.62,1.61,Edwin Moscoso,-0.053,0.38,0.1100000000000001,in,in,r
8256,8256,8256,318285,SI,20210711,91.5,-1.41,5.34,226.0,642201,605135,,foul,7.0,R,R,TEX,OAK,S,,,-0.48,1.94,Edwin Moscoso,-0.044,0.52,0.4399999999999999,in,in,r
8257,8257,8257,318286,CH,20210711,85.8,-1.02,5.44,237.0,642201,605135,,ball,13.0,R,R,TEX,OAK,B,,,-1.1,0.88,Edwin Moscoso,0.05,0.1,0.62,out,out,w
8258,8258,8258,318287,SI,20210711,91.0,-1.4,4.92,236.0,642201,605135,,ball,14.0,R,R,TEX,OAK,B,,,0.59,1.12,Edwin Moscoso,0.026,0.41,0.3799999999999999,in,out,w
8259,8259,8259,318288,CH,20210711,84.8,-1.19,5.36,241.0,621311,605135,field_out,hit_into_play,13.0,L,R,TEX,OAK,X,4.0,ground_ball,-1.08,2.15,Edwin Moscoso,-0.203,0.08,0.6499999999999999,out,in,w
8260,8260,8260,318289,SI,20210711,91.7,-1.13,5.38,225.0,621311,605135,,called_strike,6.0,L,R,TEX,OAK,S,,,0.82,2.63,Edwin Moscoso,-0.038,0.18,0.8700000000000001,in,in,r
8261,8261,8261,318290,CH,20210711,87.8,-3.05,5.88,234.0,664913,642701,strikeout,swinging_strike,4.0,L,R,TEX,OAK,S,2.0,,-0.76,2.35,Edwin Moscoso,-0.091,0.24,0.8500000000000001,in,in,r
8262,8262,8262,318291,FF,20210711,95.7,-2.88,5.96,224.0,664913,642701,,ball,12.0,L,R,TEX,OAK,B,,,1.28,3.8,Edwin Moscoso,0.018,0.28,0.2999999999999998,out,out,w
8263,8263,8263,318292,CH,20210711,88.0,-3.26,5.8,234.0,664913,642701,,swinging_strike,13.0,L,R,TEX,OAK,S,,,-1.4,1.83,Edwin Moscoso,-0.027,0.3999999999999999,0.33,out,in,w
8264,8264,8264,318293,SI,20210711,95.9,-3.09,5.85,225.0,664913,642701,,ball,13.0,L,R,TEX,OAK,B,,,-0.16,0.65,Edwin Moscoso,0.014,0.84,0.85,in,out,w
8265,8265,8265,318294,SL,20210711,82.9,-3.09,5.94,44.0,664913,642701,,foul,7.0,L,R,TEX,OAK,S,,,-0.77,2.01,Edwin Moscoso,-0.018,0.2299999999999999,0.5099999999999998,in,in,r
8266,8266,8266,318295,FF,20210711,95.5,-2.96,5.84,226.0,572039,642701,field_out,hit_into_play,6.0,R,R,TEX,OAK,X,7.0,line_drive,0.65,2.87,Edwin Moscoso,-0.195,0.35,0.6299999999999999,in,in,r
8267,8267,8267,318296,SL,20210711,83.5,-2.89,5.86,63.0,572039,642701,,called_strike,2.0,R,R,TEX,OAK,S,,,0.01,3.19,Edwin Moscoso,-0.044,0.99,0.31,in,in,r
8268,8268,8268,318297,SL,20210711,83.9,-3.0,5.89,47.0,572039,642701,,ball,14.0,R,R,TEX,OAK,B,,,1.44,0.81,Edwin Moscoso,0.05,0.4399999999999999,0.69,out,out,w
8269,8269,8269,318298,SI,20210711,95.0,-3.03,5.81,225.0,572039,642701,,ball,9.0,R,R,TEX,OAK,B,,,0.53,1.45,Edwin Moscoso,0.026,0.47,0.05,in,out,w
8270,8270,8270,318299,FF,20210711,96.7,-2.94,5.87,235.0,669221,642701,strikeout,swinging_strike,6.0,R,R,TEX,OAK,S,2.0,,0.51,2.85,Edwin Moscoso,-0.173,0.49,0.6499999999999999,in,in,r
8271,8271,8271,318300,CH,20210711,86.8,-3.07,5.96,230.0,669221,642701,,foul,7.0,R,R,TEX,OAK,S,,,-0.43,1.6,Edwin Moscoso,0.0,0.5700000000000001,0.1,in,in,r
8272,8272,8272,318301,SL,20210711,82.0,-3.05,5.86,54.0,669221,642701,,foul,14.0,R,R,TEX,OAK,S,,,0.23,1.28,Edwin Moscoso,0.0,0.77,0.2199999999999999,in,out,w
8273,8273,8273,318302,SI,20210711,96.0,-3.04,5.89,233.0,669221,642701,,called_strike,3.0,R,R,TEX,OAK,S,,,0.65,2.99,Edwin Moscoso,-0.057,0.35,0.5099999999999998,in,in,r
8274,8274,8274,318303,SI,20210711,93.7,-3.06,5.92,224.0,669221,642701,,foul,4.0,R,R,TEX,OAK,S,,,-0.63,2.88,Edwin Moscoso,-0.049,0.37,0.6200000000000001,in,in,r
8275,8275,8275,318304,SL,20210711,80.8,-3.02,5.97,45.0,669221,642701,,ball,14.0,R,R,TEX,OAK,B,,,1.0,1.74,Edwin Moscoso,0.038,0.0,0.24,in,in,r
8276,8276,8276,318305,SI,20210711,92.6,-0.83,5.63,214.0,543308,605135,field_out,hit_into_play,4.0,R,R,TEX,OAK,X,7.0,fly_ball,-0.73,2.87,Edwin Moscoso,-0.215,0.27,0.6299999999999999,in,in,r
8277,8277,8277,318306,SI,20210711,91.8,-0.9,5.5,215.0,543308,605135,,ball,14.0,R,R,TEX,OAK,B,,,1.32,2.48,Edwin Moscoso,0.029,0.32,0.98,out,in,w
8278,8278,8278,318307,SI,20210711,91.2,-0.78,5.67,211.0,543308,605135,,swinging_strike,11.0,R,R,TEX,OAK,S,,,-0.24,3.69,Edwin Moscoso,-0.041,0.76,0.1899999999999999,in,out,w
8279,8279,8279,318308,SI,20210711,90.4,-1.19,5.4,223.0,663993,605135,walk,ball,11.0,L,R,TEX,OAK,B,,,-0.19,4.11,Edwin Moscoso,0.046,0.81,0.6100000000000003,in,out,w
8280,8280,8280,318309,SI,20210711,92.8,-1.25,5.26,226.0,663993,605135,,ball,14.0,L,R,TEX,OAK,B,,,0.85,2.1,Edwin Moscoso,0.038,0.15,0.6000000000000001,in,in,r
8281,8281,8281,318310,CH,20210711,85.4,-1.21,5.36,239.0,663993,605135,,ball,13.0,L,R,TEX,OAK,B,,,-0.96,1.73,Edwin Moscoso,0.024,0.04,0.2299999999999999,in,in,r
8282,8282,8282,318311,CU,20210711,69.0,-0.49,5.89,48.0,663993,605135,,ball,11.0,L,R,TEX,OAK,B,,,-2.28,4.72,Edwin Moscoso,0.016,1.2799999999999998,1.2199999999999998,out,out,w
8283,8283,8283,318312,SI,20210711,91.9,-0.74,5.54,210.0,666969,605135,field_out,hit_into_play,8.0,R,R,TEX,OAK,X,9.0,fly_ball,-0.08,1.96,Edwin Moscoso,-0.157,0.92,0.4599999999999999,in,in,r
8284,8284,8284,318313,CU,20210711,70.8,-0.83,5.85,45.0,666969,605135,,ball,11.0,R,R,TEX,OAK,B,,,-1.15,2.7,Edwin Moscoso,0.021,0.1499999999999999,0.7999999999999998,out,in,w
8285,8285,8285,318314,CH,20210711,86.2,-1.08,5.51,238.0,666969,605135,,foul,11.0,R,R,TEX,OAK,S,,,-0.86,2.77,Edwin Moscoso,-0.027,0.14,0.73,in,in,r
8286,8286,8286,318315,CH,20210711,85.1,-1.03,5.43,238.0,643396,605135,field_out,hit_into_play,7.0,R,R,TEX,OAK,X,5.0,ground_ball,-0.43,1.92,Edwin Moscoso,-0.23,0.5700000000000001,0.4199999999999999,in,in,r
8287,8287,8287,318316,SL,20210711,76.0,-1.42,5.22,70.0,643396,605135,,ball,13.0,R,R,TEX,OAK,B,,,-0.98,1.55,Edwin Moscoso,0.027,0.02,0.05,in,in,r
8288,8288,8288,318317,SI,20210711,91.6,-1.12,5.43,223.0,643396,605135,,called_strike,7.0,R,R,TEX,OAK,S,,,-0.45,1.76,Edwin Moscoso,-0.038,0.55,0.26,in,in,r
8289,8289,8289,318318,FC,20210711,84.0,2.36,5.41,199.0,476704,663465,field_out,hit_into_play,9.0,R,L,TEX,OAK,X,6.0,ground_ball,0.39,1.93,Edwin Moscoso,-0.134,0.61,0.4299999999999999,in,in,r
8290,8290,8290,318319,CH,20210711,84.3,2.46,5.54,124.0,476704,663465,,ball,14.0,R,L,TEX,OAK,B,,,1.68,1.55,Edwin Moscoso,0.043,0.6799999999999999,0.05,out,in,w
8291,8291,8291,318320,FF,20210711,91.5,2.13,5.41,149.0,476704,663465,,ball,13.0,R,L,TEX,OAK,B,,,-1.37,1.67,Edwin Moscoso,0.018,0.3700000000000001,0.1699999999999999,out,in,w
8292,8292,8292,318321,FC,20210711,83.8,2.35,5.48,213.0,476704,663465,,foul,5.0,R,L,TEX,OAK,S,,,0.03,2.69,Edwin Moscoso,-0.027,0.97,0.81,in,in,r
8293,8293,8293,318322,FC,20210711,84.8,2.45,5.31,195.0,476704,663465,,called_strike,6.0,R,L,TEX,OAK,S,,,0.71,2.68,Edwin Moscoso,-0.02,0.29,0.8199999999999998,in,in,r
8294,8294,8294,318323,CH,20210711,84.9,2.4,5.53,126.0,476704,663465,,ball,14.0,R,L,TEX,OAK,B,,,0.88,0.58,Edwin Moscoso,0.016,0.12,0.92,in,out,w
8295,8295,8295,318324,FC,20210711,86.7,2.36,5.45,176.0,656305,663465,field_out,hit_into_play,5.0,R,L,TEX,OAK,X,9.0,fly_ball,0.01,2.36,Edwin Moscoso,-0.136,0.99,0.8599999999999999,in,in,r
8296,8296,8296,318325,FC,20210711,85.9,2.35,5.4,185.0,656305,663465,,foul,7.0,R,L,TEX,OAK,S,,,-0.62,1.89,Edwin Moscoso,-0.027,0.38,0.3899999999999999,in,in,r
8297,8297,8297,318326,FF,20210711,90.9,2.19,5.36,145.0,621566,663465,home_run,hit_into_play,6.0,L,L,TEX,OAK,X,,line_drive,0.57,2.62,Edwin Moscoso,1.027,0.43,0.8799999999999999,in,in,r
8298,8298,8298,318327,FF,20210711,91.0,2.25,5.34,154.0,621566,663465,,called_strike,9.0,L,L,TEX,OAK,S,,,0.29,2.17,Edwin Moscoso,-0.027,0.71,0.6699999999999999,in,in,r
8299,8299,8299,318328,FC,20210711,83.6,2.29,5.52,238.0,462101,663465,field_out,hit_into_play,2.0,R,L,TEX,OAK,X,8.0,fly_ball,-0.27,3.39,Edwin Moscoso,-0.173,0.73,0.1099999999999998,in,in,r
8300,8300,8300,318329,FF,20210711,92.0,2.37,5.43,143.0,462101,663465,,foul,11.0,R,L,TEX,OAK,S,,,-0.4,4.32,Edwin Moscoso,0.0,0.6,0.8200000000000003,in,out,w
8301,8301,8301,318330,FC,20210711,82.8,2.41,5.58,187.0,462101,663465,,foul,12.0,R,L,TEX,OAK,S,,,0.96,2.46,Edwin Moscoso,-0.057,0.04,0.96,in,in,r
8302,8302,8302,318331,CU,20210711,74.9,2.25,5.63,322.0,462101,663465,,ball,14.0,R,L,TEX,OAK,B,,,0.03,0.8,Edwin Moscoso,0.027,0.97,0.7,in,out,w
8303,8303,8303,318332,FF,20210711,90.8,2.5,5.41,146.0,462101,663465,,called_strike,3.0,R,L,TEX,OAK,S,,,0.72,2.86,Edwin Moscoso,-0.038,0.28,0.6400000000000001,in,in,r
8304,8304,8304,318333,CH,20210711,87.7,-1.42,5.33,244.0,571788,605135,field_out,hit_into_play,4.0,L,R,TEX,OAK,X,8.0,line_drive,-0.37,2.11,Edwin Moscoso,-0.318,0.63,0.6099999999999999,in,in,r
8305,8305,8305,318334,FC,20210711,85.9,-1.07,5.55,153.0,669256,605135,double,hit_into_play,5.0,R,R,TEX,OAK,X,8.0,line_drive,0.15,2.38,Edwin Moscoso,0.757,0.85,0.8799999999999999,in,in,r
8306,8306,8306,318335,SI,20210711,93.0,-1.18,5.4,220.0,641829,605135,field_out,hit_into_play,5.0,L,R,TEX,OAK,X,8.0,line_drive,0.02,2.31,Edwin Moscoso,-0.353,0.98,0.81,in,in,r
8307,8307,8307,318336,SI,20210711,94.0,-1.12,5.28,225.0,641829,605135,,ball,14.0,L,R,TEX,OAK,B,,,1.22,1.78,Edwin Moscoso,0.046,0.2199999999999999,0.28,out,in,w
8308,8308,8308,318337,SL,20210711,76.6,-1.15,5.16,78.0,642201,605135,field_out,hit_into_play,6.0,R,R,TEX,OAK,X,7.0,fly_ball,0.56,2.33,Edwin Moscoso,-0.243,0.4399999999999999,0.8300000000000001,in,in,r
8309,8309,8309,318338,FF,20210711,92.6,-1.03,5.55,220.0,642201,605135,,foul,3.0,R,R,TEX,OAK,S,,,0.68,3.28,Edwin Moscoso,0.0,0.3199999999999999,0.2200000000000002,in,in,r
8310,8310,8310,318339,FF,20210711,93.3,-0.96,5.62,219.0,642201,605135,,foul,2.0,R,R,TEX,OAK,S,,,0.08,3.04,Edwin Moscoso,0.0,0.92,0.4599999999999999,in,in,r
8311,8311,8311,318340,SI,20210711,91.9,-0.87,5.62,214.0,642201,605135,,foul,2.0,R,R,TEX,OAK,S,,,-0.27,3.16,Edwin Moscoso,-0.088,0.73,0.3399999999999998,in,in,r
8312,8312,8312,318341,SI,20210711,91.8,-1.08,5.57,221.0,642201,605135,,called_strike,9.0,R,R,TEX,OAK,S,,,0.33,1.95,Edwin Moscoso,-0.057,0.6699999999999999,0.4499999999999999,in,in,r
8313,8313,8313,318342,FC,20210711,88.9,-1.32,5.3,214.0,621311,605135,single,hit_into_play,6.0,L,R,TEX,OAK,X,9.0,line_drive,0.8,2.24,Edwin Moscoso,0.365,0.1999999999999999,0.7400000000000002,in,in,r
8314,8314,8314,318343,CH,20210711,85.7,-1.18,5.4,240.0,621311,605135,,ball,14.0,L,R,TEX,OAK,B,,,0.53,0.71,Edwin Moscoso,0.038,0.47,0.79,in,out,w
8315,8315,8315,318344,FC,20210711,84.1,2.26,5.38,223.0,657656,663465,field_out,hit_into_play,4.0,R,L,TEX,OAK,X,8.0,fly_ball,-0.3,2.1,Edwin Moscoso,-0.134,0.7,0.6000000000000001,in,in,r
8316,8316,8316,318345,CH,20210711,82.9,2.4,5.57,122.0,657656,663465,,ball,14.0,R,L,TEX,OAK,B,,,1.81,1.35,Edwin Moscoso,0.043,0.81,0.1499999999999999,out,out,w
8317,8317,8317,318346,FC,20210711,85.4,2.36,5.44,180.0,657656,663465,,foul,7.0,R,L,TEX,OAK,S,,,-0.44,1.91,Edwin Moscoso,-0.028,0.56,0.4099999999999999,in,in,r
8318,8318,8318,318347,CH,20210711,82.0,2.57,5.56,125.0,657656,663465,,ball,14.0,R,L,TEX,OAK,B,,,1.54,2.32,Edwin Moscoso,0.02,0.54,0.8199999999999998,out,in,w
8319,8319,8319,318348,CH,20210711,83.6,2.41,5.56,122.0,657656,663465,,swinging_strike,14.0,R,L,TEX,OAK,S,,,0.67,1.21,Edwin Moscoso,-0.02,0.3299999999999999,0.29,in,out,w
8320,8320,8320,318349,FF,20210711,91.8,2.28,5.48,147.0,657656,663465,,ball,11.0,R,L,TEX,OAK,B,,,-0.08,3.66,Edwin Moscoso,0.016,0.92,0.1600000000000001,in,out,w
8321,8321,8321,318350,FF,20210711,91.8,2.29,5.48,147.0,643524,663465,strikeout,swinging_strike,11.0,R,L,TEX,OAK,S,2.0,,-0.09,4.15,Edwin Moscoso,-0.114,0.91,0.6500000000000004,in,out,w
8322,8322,8322,318351,FF,20210711,91.6,2.25,5.48,146.0,643524,663465,,foul,1.0,R,L,TEX,OAK,S,,,-0.47,3.38,Edwin Moscoso,-0.043,0.53,0.1200000000000001,in,in,r
8323,8323,8323,318352,FC,20210711,84.9,2.39,5.5,198.0,643524,663465,,foul,11.0,R,L,TEX,OAK,S,,,-0.34,3.54,Edwin Moscoso,-0.032,0.6599999999999999,0.04,in,out,w
8324,8324,8324,318353,FC,20210711,86.5,2.28,5.5,,643524,663465,,ball,13.0,R,L,TEX,OAK,B,,,-1.62,0.21,Edwin Moscoso,0.026,0.6200000000000001,1.29,out,out,w
8325,8325,8325,318354,CU,20210711,74.2,2.2,5.66,328.0,607111,663465,field_out,hit_into_play,7.0,R,L,TEX,OAK,X,4.0,ground_ball,-0.4,1.97,Edwin Moscoso,-0.151,0.6,0.47,in,in,r
8326,8326,8326,318355,FF,20210711,91.0,2.39,5.48,146.0,607111,663465,,foul,5.0,R,L,TEX,OAK,S,,,-0.03,2.41,Edwin Moscoso,-0.052,0.97,0.91,in,in,r
8327,8327,8327,318356,FC,20210711,84.3,2.4,5.56,171.0,607111,663465,,called_strike,6.0,R,L,TEX,OAK,S,,,0.82,2.01,Edwin Moscoso,-0.038,0.18,0.5099999999999998,in,in,r
8328,8328,8328,318357,FC,20210711,84.9,-1.24,5.41,130.0,543308,605135,grounded_into_double_play,hit_into_play,14.0,R,R,TEX,OAK,X,6.0,ground_ball,0.91,1.81,Edwin Moscoso,-0.428,0.0899999999999999,0.31,in,in,r
